DrugID,DrugName,SideEffect
1505,Histamine,Hypothyroidism
1505,Histamine,Leukopenia
1505,Histamine,Mediastinal disorder
1505,Histamine,Nasal congestion
1505,Histamine,Nausea
1505,Histamine,Neoplasm
1505,Histamine,Nervous system disorder
1505,Histamine,Neutropenia
1505,Histamine,Night sweats
1505,Histamine,Pain
1505,Histamine,Pain in extremity
1505,Histamine,Palpitations
1505,Histamine,Paraesthesia
1505,Histamine,Pneumonia
1505,Histamine,Pruritus
1505,Histamine,Shock
1505,Histamine,Stomatitis
1505,Histamine,Tachycardia
1505,Histamine,Thrombocytopenia
1505,Histamine,Erythema
1505,Histamine,Upper respiratory tract infection
1505,Histamine,Urticaria
1505,Histamine,Angiopathy
1505,Histamine,Vertigo
1505,Histamine,Vomiting
1505,Histamine,Weight decreased
1505,Histamine,Wheezing
1505,Histamine,Dry mouth
1505,Histamine,Bronchoconstriction
1505,Histamine,Bronchospasm
1505,Histamine,Chills
1505,Histamine,Oedema peripheral
1505,Histamine,Injection site granuloma
1505,Histamine,Injection site swelling
1505,Histamine,Injection site fibrosis
1505,Histamine,Injection site inflammation
1505,Histamine,Injection site reaction
1505,Histamine,Injection site pain
1505,Histamine,Dry skin
1505,Histamine,Malnutrition
1505,Histamine,Unspecified disorder of skin and subcutaneous tissue
1505,Histamine,Skin disorder
1505,Histamine,Welts
1505,Histamine,Vasomotor collapse
1505,Histamine,Malaise
1505,Histamine,Discomfort
1505,Histamine,Feeling abnormal
1505,Histamine,Ill-defined disorder
1505,Histamine,Myalgia
1505,Histamine,Abdominal pain upper
1505,Histamine,Taste metallic
1505,Histamine,Injection site urticaria
1505,Histamine,Injection site dermatitis
1505,Histamine,Injection site bruising
1505,Histamine,Injection site haemorrhage
1505,Histamine,Influenza like illness
1505,Histamine,Hot flush
1505,Histamine,Menopausal symptoms
1505,Histamine,Infestation NOS
1505,Histamine,Infestation
1505,Histamine,Blood and lymphatic system disorders
1505,Histamine,Ear and labyrinth disorders
1505,Histamine,Injection site erythema
1505,Histamine,Injection site pruritus
1505,Histamine,Insomnia
1505,Histamine,Feeling hot
2405,Potassium cation,Abdominal pain
2405,Potassium cation,Gastrointestinal pain
2405,Potassium cation,Arrhythmia
2405,Potassium cation,Asthenia
2405,Potassium cation,Infection
2405,Potassium cation,Confusional state
2405,Potassium cation,Feeling abnormal
2405,Potassium cation,Diarrhoea
2405,Potassium cation,Rash
2405,Potassium cation,Dermatitis
2405,Potassium cation,Extravasation
2405,Potassium cation,Body temperature increased
2405,Potassium cation,Flatulence
2405,Potassium cation,Cardiac arrest
2405,Potassium cation,Block heart
2405,Potassium cation,Atrioventricular block
2405,Potassium cation,Haemorrhage
2405,Potassium cation,Haemoglobin
2405,Potassium cation,Hyperkalaemia
2405,Potassium cation,Hypotension
2405,Potassium cation,Nausea
2405,Potassium cation,Pain
2405,Potassium cation,Phlebitis
2405,Potassium cation,Pregnancy
2405,Potassium cation,Respiratory paralysis
2405,Potassium cation,Ulcer
2405,Potassium cation,Venous thrombosis
2405,Potassium cation,Vomiting
2405,Potassium cation,Paralysis flaccid
2405,Potassium cation,Apathy
2405,Potassium cation,Flat affect
2405,Potassium cation,Abdominal discomfort
2405,Potassium cation,Areflexia
2405,Potassium cation,Discomfort
2405,Potassium cation,Slurred speech
2405,Potassium cation,Dysarthria
2405,Potassium cation,Paresthesia of limbs
2405,Potassium cation,Paraesthesia
2405,Potassium cation,QRS complex
2405,Potassium cation,Electrocardiogram QRS complex
2405,Potassium cation,Electrocardiogram abnormal
2405,Potassium cation,Fluid overload
2405,Potassium cation,Intoxication
2405,Potassium cation,Poisoning
2405,Potassium cation,Gastrointestinal ulcer haemorrhage
2405,Potassium cation,Ileus
2405,Potassium cation,Loose stools
2405,Potassium cation,Gastrointestinal tract irritation
1794,Magnesium cation,Flushing
1794,Magnesium cation,Hypocalcaemia
1794,Magnesium cation,Hypotension
1794,Magnesium cation,Body temperature decreased
1794,Magnesium cation,Hypothermia
1794,Magnesium cation,Respiratory paralysis
1794,Magnesium cation,Shock
1794,Magnesium cation,Sweating
1794,Magnesium cation,Hyperhidrosis
1794,Magnesium cation,Paralysis flaccid
1794,Magnesium cation,Stupor
1794,Magnesium cation,Depressed level of consciousness
1794,Magnesium cation,CNS depression NOS
1794,Magnesium cation,Respiratory depression
1794,Magnesium cation,Pulmonary function test decreased
1794,Magnesium cation,Intoxication
1794,Magnesium cation,Poisoning
1836,Melatonin,Abdominal pain
1836,Melatonin,Gastrointestinal pain
1836,Melatonin,Aggression
1836,Melatonin,Angina pectoris
1836,Melatonin,Angioedema
1836,Melatonin,Anxiety
1836,Melatonin,Arthralgia
1836,Melatonin,Musculoskeletal discomfort
1836,Melatonin,Arthritis
1836,Melatonin,Asthenia
1836,Melatonin,Back pain
1836,Melatonin,Mental disorder
1836,Melatonin,Breast disorder
1836,Melatonin,Neck pain
1836,Melatonin,Chest pain
1836,Melatonin,Infection
1836,Melatonin,Connective tissue disorder
1836,Melatonin,Dermatitis
1836,Melatonin,Dizziness
1836,Melatonin,Dyspepsia
1836,Melatonin,Eczema
1836,Melatonin,Rash
1836,Melatonin,Eye disorder
1836,Melatonin,Fatigue
1836,Melatonin,Flatulence
1836,Melatonin,Gastritis
1836,Melatonin,Gastrooesophageal reflux disease
1836,Melatonin,Gastrointestinal disorder
1836,Melatonin,Glycosuria
1836,Melatonin,Breath odour
1836,Melatonin,Headache
1836,Melatonin,Cardiac disorder
1836,Melatonin,Haematuria
1836,Melatonin,Herpes zoster
1836,Melatonin,Hyperbilirubinaemia
1836,Melatonin,Hypersensitivity
1836,Melatonin,Hypertension
1836,Melatonin,Hypertriglyceridaemia
1836,Melatonin,Blood triglycerides increased
1836,Melatonin,Hypocalcaemia
1836,Melatonin,Hyponatraemia
1836,Melatonin,Immune system disorder
1836,Melatonin,Libido increased
1836,Melatonin,Disturbance in sexual arousal
1836,Melatonin,Irritability
1836,Melatonin,Lethargy
1836,Melatonin,Leukopenia
1836,Melatonin,Nail disorder
1836,Melatonin,Nasopharyngitis
1836,Melatonin,Nausea
1836,Melatonin,Nervous system disorder
1836,Melatonin,Nervousness
1836,Melatonin,Tension
1836,Melatonin,Night sweats
1836,Melatonin,Nightmare
1836,Melatonin,Nocturia
1836,Melatonin,Pain
1836,Melatonin,Pain in extremity
1836,Melatonin,Palpitations
1836,Melatonin,Paraesthesia
1836,Melatonin,Polyuria
1836,Melatonin,Urine output increased
1836,Melatonin,Priapism
1836,Melatonin,Prostatitis
1836,Melatonin,Proteinuria
1836,Melatonin,Protein urine present
1836,Melatonin,Prurigo
1836,Melatonin,Pruritus
1836,Melatonin,Psoriasis
1836,Melatonin,Restless legs syndrome
1836,Melatonin,Salivary hypersecretion
1836,Melatonin,Muscle spasms
1836,Melatonin,Gastric disorder
1836,Melatonin,Syncope
1836,Melatonin,Loss of consciousness
1836,Melatonin,Shock
1836,Melatonin,Thirst
1836,Melatonin,Thrombocytopenia
1836,Melatonin,Erythema
1836,Melatonin,Urinary tract disorder
1836,Melatonin,Urethral disorder
1836,Melatonin,Angiopathy
1836,Melatonin,Vertigo
1836,Melatonin,Vomiting
1836,Melatonin,Weight increased
1836,Melatonin,Dry mouth
1836,Melatonin,Agitation
1836,Melatonin,Mood swings
1836,Melatonin,Affect lability
1836,Melatonin,Mouth ulceration
1836,Melatonin,Stomatitis
1836,Melatonin,Migraine
1836,Melatonin,Tongue oedema
1836,Melatonin,Tongue disorder
1836,Melatonin,Liver function test abnormal
1836,Melatonin,Dry skin
1836,Melatonin,Lacrimation increased
1836,Melatonin,Abnormal bowel sounds
1836,Melatonin,Gastrointestinal sounds abnormal
1836,Melatonin,Malnutrition
1836,Melatonin,Unspecified disorder of skin and subcutaneous tissue
1836,Melatonin,Skin disorder
1836,Melatonin,Abdominal discomfort
1836,Melatonin,Abdominal pain upper
1836,Melatonin,Disorientation
1836,Melatonin,Disturbance in attention
1836,Melatonin,Memory impairment
1836,Melatonin,Abnormal dreams
1836,Melatonin,Visual acuity reduced
1836,Melatonin,Tongue ulceration
1836,Melatonin,Galactorrhoea
1836,Melatonin,Hepatic enzyme increased
1836,Melatonin,Oedema mouth
1836,Melatonin,Menopausal symptoms
1836,Melatonin,Hand dermatitis
1836,Melatonin,Night cramps
1836,Melatonin,Hepatobiliary disease
1836,Melatonin,Vision blurred
1836,Melatonin,Depressed mood
1836,Melatonin,Laboratory test abnormal
1836,Melatonin,Pruritus generalised
1836,Melatonin,Rash generalised
1836,Melatonin,Stress symptoms
1836,Melatonin,Stress
1836,Melatonin,Vertigo positional
1836,Melatonin,Terminal insomnia
1836,Melatonin,Hot flush
1836,Melatonin,Infestation NOS
1836,Melatonin,Infestation
1836,Melatonin,Blood and lymphatic system disorders
1836,Melatonin,Ear and labyrinth disorders
1836,Melatonin,Oral mucosal blistering
1836,Melatonin,Dreamy state
1836,Melatonin,Insomnia
1836,Melatonin,Gastrointestinal tract irritation
1836,Melatonin,Somnolence
2697,Sodium cation,Abdominal pain
2697,Sodium cation,Gastrointestinal pain
2697,Sodium cation,Abscess
2697,Sodium cation,Acidosis
2697,Sodium cation,Alkalosis
2697,Sodium cation,Anaphylactic shock
2697,Sodium cation,Anorexia
2697,Sodium cation,Decreased appetite
2697,Sodium cation,Anxiety
2697,Sodium cation,Arrhythmia
2697,Sodium cation,Asthenia
2697,Sodium cation,Clotting
2697,Sodium cation,Coagulopathy
2697,Sodium cation,Bronchospasm
2697,Sodium cation,Bronchopneumonia
2697,Sodium cation,Cellulitis
2697,Sodium cation,Chest pain
2697,Sodium cation,Infection
2697,Sodium cation,Constipation
2697,Sodium cation,Cyanosis
2697,Sodium cation,Dysphagia
2697,Sodium cation,Dehydration
2697,Sodium cation,Diarrhoea
2697,Sodium cation,Distention
2697,Sodium cation,Abdominal distension
2697,Sodium cation,Dizziness
2697,Sodium cation,Dyspnoea
2697,Sodium cation,Oedema
2697,Sodium cation,Rash
2697,Sodium cation,Dermatitis
2697,Sodium cation,Extravasation
2697,Sodium cation,Fatigue
2697,Sodium cation,Faecalith
2697,Sodium cation,Faecaloma
2697,Sodium cation,Body temperature increased
2697,Sodium cation,Headache
2697,Sodium cation,Cardiac failure congestive
2697,Sodium cation,Hypernatraemia
2697,Sodium cation,Hypersensitivity
2697,Sodium cation,Hypocalcaemia
2697,Sodium cation,Hypokalaemia
2697,Sodium cation,Hypotension
2697,Sodium cation,Intestinal obstruction
2697,Sodium cation,Intestinal perforation
2697,Sodium cation,Irritability
2697,Sodium cation,Renal failure acute
2697,Sodium cation,Methaemoglobinaemia
2697,Sodium cation,Myocardial infarction
2697,Sodium cation,Acute coronary syndrome
2697,Sodium cation,Nausea
2697,Sodium cation,Necrosis
2697,Sodium cation,Nephrocalcinosis
2697,Sodium cation,Oliguria
2697,Sodium cation,Palpitations
2697,Sodium cation,Paraesthesia
2697,Sodium cation,Phlebitis
2697,Sodium cation,Pruritus
2697,Sodium cation,Convulsion
2697,Sodium cation,Cerebrovascular accident
2697,Sodium cation,Swelling
2697,Sodium cation,Syncope
2697,Sodium cation,Loss of consciousness
2697,Sodium cation,Shock
2697,Sodium cation,Tachycardia
2697,Sodium cation,Tetany
2697,Sodium cation,Ulcer
2697,Sodium cation,Urticaria
2697,Sodium cation,Venous thrombosis
2697,Sodium cation,Vomiting
2697,Sodium cation,Hyperphosphataemia
2697,Sodium cation,Acute bronchitis
2697,Sodium cation,Bronchitis
2697,Sodium cation,Tracheobronchitis
2697,Sodium cation,Bleeding time prolonged
2697,Sodium cation,Blood urea increased
2697,Sodium cation,Creatinine increased
2697,Sodium cation,Blood creatinine increased
2697,Sodium cation,Swelling face
2697,Sodium cation,Lightheadedness
2697,Sodium cation,Metabolic alkalosis
2697,Sodium cation,Disorientation
2697,Sodium cation,Tenderness
2697,Sodium cation,Pharyngeal oedema
2697,Sodium cation,Throat tightness
2697,Sodium cation,Sepsis
2697,Sodium cation,Vision blurred
2697,Sodium cation,Gastric irritation
2697,Sodium cation,Epigastric discomfort
2697,Sodium cation,Warmth
2697,Sodium cation,Feeling hot
2697,Sodium cation,Water retention
2697,Sodium cation,Fluid retention
2697,Sodium cation,Fluid overload
2697,Sodium cation,Sweating increased
2697,Sodium cation,Hyperhidrosis
2697,Sodium cation,Numbness generalized
2697,Sodium cation,Hypoaesthesia
2697,Sodium cation,Taste salty
2697,Sodium cation,Dysgeusia
2697,Sodium cation,Abdominal bloating
2697,Sodium cation,Flatulence
2697,Sodium cation,Renal impairment
2697,Sodium cation,Renal failure
2697,Sodium cation,Renal tubular necrosis
2697,Sodium cation,Tingling sensation
2697,Sodium cation,Acute phosphate nephropathy
2697,Sodium cation,Mucosal bleeding
2697,Sodium cation,Mucosal haemorrhage
2097,Nitrite,Abdominal pain
2097,Nitrite,Gastrointestinal pain
2097,Nitrite,Acidosis
2097,Nitrite,Anxiety
2097,Nitrite,Arrhythmia
2097,Nitrite,Asthenia
2097,Nitrite,Cyanosis
2097,Nitrite,Dizziness
2097,Nitrite,Fatigue
2097,Nitrite,Methaemoglobinaemia
2097,Nitrite,Palpitations
2097,Nitrite,Syncope
2097,Nitrite,Loss of consciousness
2097,Nitrite,Shock
2097,Nitrite,Tachycardia
2097,Nitrite,Urticaria
2097,Nitrite,Lightheadedness
2097,Nitrite,Vision blurred
2097,Nitrite,Sweating increased
2097,Nitrite,Hyperhidrosis
2097,Nitrite,Numbness generalized
2097,Nitrite,Hypoaesthesia
2097,Nitrite,Tingling sensation
2097,Nitrite,Paraesthesia
2102,Nitrous oxide,Anaemia megaloblastic
2102,Nitrous oxide,Arrhythmia
2102,Nitrous oxide,Asphyxia
2102,Nitrous oxide,Confusional state
2102,Nitrous oxide,Feeling abnormal
2102,Nitrous oxide,Dizziness
2102,Nitrous oxide,Drowsiness
2102,Nitrous oxide,Somnolence
2102,Nitrous oxide,Headache
2102,Nitrous oxide,Hypotension
2102,Nitrous oxide,Leukopenia
2102,Nitrous oxide,Nausea
2102,Nitrous oxide,Occupational exposures
2102,Nitrous oxide,Pregnancy
2102,Nitrous oxide,Convulsion
2102,Nitrous oxide,Thrombocytopenia
2102,Nitrous oxide,Vitamin B12 deficiency
2102,Nitrous oxide,Vomiting
2102,Nitrous oxide,Intracranial pressure increased
2102,Nitrous oxide,Bone marrow depression
2102,Nitrous oxide,Pancytopenia
2102,Nitrous oxide,Euphoric mood
2102,Nitrous oxide,Hypoxia
2102,Nitrous oxide,Neuropathy
2102,Nitrous oxide,Neuropathy peripheral
2102,Nitrous oxide,Excitation cerebral
2102,Nitrous oxide,Central nervous system stimulation
2102,Nitrous oxide,Vascular resistance pulmonary increased
2496,Pyrazinamide,Acute yellow liver atrophy
2496,Pyrazinamide,Sideroblastic anaemia
2496,Pyrazinamide,Anorexia
2496,Pyrazinamide,Decreased appetite
2496,Pyrazinamide,Arthralgia
2496,Pyrazinamide,Musculoskeletal discomfort
2496,Pyrazinamide,Gouty arthritis
2496,Pyrazinamide,Gout
2496,Pyrazinamide,Clotting
2496,Pyrazinamide,Coagulopathy
2496,Pyrazinamide,Dysuria
2496,Pyrazinamide,Hyperplasia erythroid
2496,Pyrazinamide,Marrow hyperplasia
2496,Pyrazinamide,Rash
2496,Pyrazinamide,Dermatitis
2496,Pyrazinamide,Body temperature increased
2496,Pyrazinamide,Hepatitis
2496,Pyrazinamide,Hepatomegaly
2496,Pyrazinamide,Hypersensitivity
2496,Pyrazinamide,Nausea
2496,Pyrazinamide,Nephritis interstitial
2496,Pyrazinamide,Tubulointerstitial nephritis
2496,Pyrazinamide,Peptic ulcer
2496,Pyrazinamide,Porphyrin metabolism disorder
2496,Pyrazinamide,Pruritus
2496,Pyrazinamide,Splenomegaly
2496,Pyrazinamide,Thrombocytopenia
2496,Pyrazinamide,Urticaria
2496,Pyrazinamide,Vomiting
2496,Pyrazinamide,Liver tenderness
2496,Pyrazinamide,Serum iron increased
2496,Pyrazinamide,Blood iron increased
2496,Pyrazinamide,Polyarthralgia
2496,Pyrazinamide,Malaise
2496,Pyrazinamide,Discomfort
2496,Pyrazinamide,Feeling abnormal
2496,Pyrazinamide,Ill-defined disorder
2496,Pyrazinamide,Myalgia
2496,Pyrazinamide,Digestion impaired
2496,Pyrazinamide,Gastrointestinal disorder
2496,Pyrazinamide,Dyspepsia
2496,Pyrazinamide,Hepatotoxicity
2496,Pyrazinamide,Photosensitivity
2496,Pyrazinamide,Photosensitivity reaction
2496,Pyrazinamide,Rash maculo-papular
2496,Pyrazinamide,Hyperuricaemia
2496,Pyrazinamide,Blood uric acid increased
2496,Pyrazinamide,Gout acute
2887,Thiamine,Anaphylactic shock
2887,Thiamine,Angioedema
2887,Thiamine,Asthenia
2887,Thiamine,Cyanosis
2887,Thiamine,Haemorrhage
2887,Thiamine,Haemoglobin
2887,Thiamine,Hypersensitivity
2887,Thiamine,Nausea
2887,Thiamine,Pruritus
2887,Thiamine,Pulmonary oedema
2887,Thiamine,Sweating
2887,Thiamine,Hyperhidrosis
2887,Thiamine,Urticaria
2887,Thiamine,Agitation
2887,Thiamine,Tenderness
2887,Thiamine,Throat tightness
2887,Thiamine,Induration
2887,Thiamine,Collapse
2887,Thiamine,Shock
2887,Thiamine,Sensation of warmth
2887,Thiamine,Feeling hot
842,Dalfampridine,Anaphylactic shock
842,Dalfampridine,Angioedema
842,Dalfampridine,Anxiety
842,Dalfampridine,Asthenia
842,Dalfampridine,Back pain
842,Dalfampridine,Mental disorder
842,Dalfampridine,Infection
842,Dalfampridine,Confusional state
842,Dalfampridine,Feeling abnormal
842,Dalfampridine,Connective tissue disorder
842,Dalfampridine,Constipation
842,Dalfampridine,Dizziness
842,Dalfampridine,Dyspepsia
842,Dalfampridine,Dyspnoea
842,Dalfampridine,Rash
842,Dalfampridine,Dermatitis
842,Dalfampridine,Gastrointestinal disorder
842,Dalfampridine,Headache
842,Dalfampridine,Hypersensitivity
842,Dalfampridine,Hypotension
842,Dalfampridine,Immune system disorder
842,Dalfampridine,Mediastinal disorder
842,Dalfampridine,Nasopharyngitis
842,Dalfampridine,Nausea
842,Dalfampridine,Nervous system disorder
842,Dalfampridine,Paraesthesia
842,Dalfampridine,Convulsion
842,Dalfampridine,Tremor
842,Dalfampridine,Urinary tract infection
842,Dalfampridine,Urticaria
842,Dalfampridine,Angiopathy
842,Dalfampridine,Vomiting
842,Dalfampridine,Unspecified disorder of skin and subcutaneous tissue
842,Dalfampridine,Skin disorder
842,Dalfampridine,Chest discomfort
842,Dalfampridine,Chest pain
842,Dalfampridine,Balance disorder
842,Dalfampridine,Infestation NOS
842,Dalfampridine,Infestation
842,Dalfampridine,Multiple sclerosis relapse
842,Dalfampridine,Pharyngolaryngeal pain
842,Dalfampridine,Laryngeal pain
842,Dalfampridine,Insomnia
2327,Phenytoin,Acidosis
2327,Phenytoin,Agranulocytosis
2327,Phenytoin,Albuminuria
2327,Phenytoin,Alkalosis
2327,Phenytoin,Amblyopia
2327,Phenytoin,Amnesia
2327,Phenytoin,Anaphylactic shock
2327,Phenytoin,Anaemia
2327,Phenytoin,Hypochromic anaemia
2327,Phenytoin,Anaemia megaloblastic
2327,Phenytoin,Anorexia
2327,Phenytoin,Decreased appetite
2327,Phenytoin,Aphasia
2327,Phenytoin,Apnoea
2327,Phenytoin,Arthralgia
2327,Phenytoin,Musculoskeletal discomfort
2327,Phenytoin,Asthenia
2327,Phenytoin,Asthma
2327,Phenytoin,Ataxia
2327,Phenytoin,Atelectasis
2327,Phenytoin,Pneumothorax
2327,Phenytoin,Atrial flutter
2327,Phenytoin,Back pain
2327,Phenytoin,Breast disorder
2327,Phenytoin,Bronchitis
2327,Phenytoin,Bundle branch block
2327,Phenytoin,Cachexia
2327,Phenytoin,Vaginal moniliasis
2327,Phenytoin,Vulvovaginal candidiasis
2327,Phenytoin,Vulvovaginal mycotic infection
2327,Phenytoin,Cerebral infarction
2327,Phenytoin,Chorea
2327,Phenytoin,Coma
2327,Phenytoin,Infection
2327,Phenytoin,Confusional state
2327,Phenytoin,Feeling abnormal
2327,Phenytoin,Conjunctivitis
2327,Phenytoin,Connective tissue disorder
2327,Phenytoin,Constipation
2327,Phenytoin,Cryptococcosis
2327,Phenytoin,Cyanosis
2327,Phenytoin,Deafness
2327,Phenytoin,Dysphagia
2327,Phenytoin,Dehydration
2327,Phenytoin,Delirium
2327,Phenytoin,Depersonalisation
2327,Phenytoin,Dermatitis
2327,Phenytoin,Drug eruption
2327,Phenytoin,Dermatitis contact
2327,Phenytoin,Diabetes insipidus
2327,Phenytoin,Diarrhoea
