DrugID,DrugName,SideEffect
1607.0,Ioversol,C0018790
1607.0,Ioversol,C0018794
1607.0,Ioversol,C0004245
1607.0,Ioversol,C0018944
1607.0,Ioversol,C0018965
1607.0,Ioversol,C0018989
1607.0,Ioversol,C0018991
1607.0,Ioversol,C0019080
1607.0,Ioversol,C0518015
1607.0,Ioversol,C0020538
1607.0,Ioversol,C0020546
1607.0,Ioversol,C0020649
1607.0,Ioversol,C0021308
1607.0,Ioversol,C0022658
1607.0,Ioversol,C0022660
1607.0,Ioversol,C0022672
1607.0,Ioversol,C1720775
1607.0,Ioversol,C0023052
1607.0,Ioversol,C0023066
1607.0,Ioversol,C0023222
1607.0,Ioversol,C0030196
1607.0,Ioversol,C0024003
1607.0,Ioversol,C0026976
1607.0,Ioversol,C0027051
1607.0,Ioversol,C0948089
1607.0,Ioversol,C0027424
1607.0,Ioversol,C0027497
1607.0,Ioversol,C0027540
1607.0,Ioversol,C0027947
1607.0,Ioversol,C0028738
1607.0,Ioversol,C0028778
1607.0,Ioversol,C0028961
1607.0,Ioversol,C0030193
1607.0,Ioversol,C0030232
1607.0,Ioversol,C0030486
1607.0,Ioversol,C0221165
1607.0,Ioversol,C0085622
1607.0,Ioversol,C0030554
1607.0,Ioversol,C0032617
1607.0,Ioversol,C1167965
1607.0,Ioversol,C0033687
1607.0,Ioversol,C0948586
1607.0,Ioversol,C0033774
1607.0,Ioversol,C0033975
1607.0,Ioversol,C0034063
1607.0,Ioversol,C0034150
1607.0,Ioversol,C1368065
1607.0,Ioversol,C0034372
1607.0,Ioversol,C0035078
1607.0,Ioversol,C0035085
1607.0,Ioversol,C0036454
1607.0,Ioversol,C0036974
1607.0,Ioversol,C0036980
1607.0,Ioversol,C0037383
1607.0,Ioversol,C0037763
1607.0,Ioversol,C0037929
1607.0,Ioversol,C0038454
1607.0,Ioversol,C0039070
1607.0,Ioversol,C0012833
1607.0,Ioversol,C0041657
1607.0,Ioversol,C0039231
1607.0,Ioversol,C0040046
1607.0,Ioversol,C0040053
1607.0,Ioversol,C0040264
1607.0,Ioversol,C0040822
1607.0,Ioversol,C0041834
1607.0,Ioversol,C0042109
1607.0,Ioversol,C0042401
1607.0,Ioversol,C1142412
1607.0,Ioversol,C0042487
1607.0,Ioversol,C0042510
1607.0,Ioversol,C0042514
1607.0,Ioversol,C0042571
1607.0,Ioversol,C0042963
1607.0,Ioversol,C0043144
1607.0,Ioversol,C0043251
1607.0,Ioversol,C3263723
1607.0,Ioversol,C0043352
1607.0,Ioversol,C0080274
1607.0,Ioversol,C0085593
1607.0,Ioversol,C0085610
1607.0,Ioversol,C0085617
1607.0,Ioversol,C0085631
1607.0,Ioversol,C0085649
1607.0,Ioversol,C0151205
1607.0,Ioversol,C0151315
1607.0,Ioversol,C0948525
1607.0,Ioversol,C1320474
1607.0,Ioversol,C0151705
1607.0,Ioversol,C0151744
1607.0,Ioversol,C0151942
1607.0,Ioversol,C0152169
1607.0,Ioversol,C0155320
1607.0,Ioversol,C0220870
1607.0,Ioversol,C0232352
1607.0,Ioversol,C0232808
1607.0,Ioversol,C0233407
1607.0,Ioversol,C0233763
1607.0,Ioversol,C0234131
1607.0,Ioversol,C0234215
1607.0,Ioversol,C0234233
1607.0,Ioversol,C0235030
1607.0,Ioversol,C0235031
1607.0,Ioversol,C0264315
1607.0,Ioversol,C0264886
1607.0,Ioversol,C0264956
1607.0,Ioversol,C0264995
1607.0,Ioversol,C0003838
1607.0,Ioversol,C0344232
1607.0,Ioversol,C0347950
1607.0,Ioversol,C0004096
1607.0,Ioversol,C0392197
1607.0,Ioversol,C2939147
1607.0,Ioversol,C0423153
1607.0,Ioversol,C0152227
1607.0,Ioversol,C0423791
1607.0,Ioversol,C0428977
1607.0,Ioversol,C0456909
1607.0,Ioversol,C0520886
1607.0,Ioversol,C0520887
1607.0,Ioversol,C0522224
1607.0,Ioversol,C0541782
1607.0,Ioversol,C0541799
1607.0,Ioversol,C0542571
1607.0,Ioversol,C0549386
1607.0,Ioversol,C0549405
1607.0,Ioversol,C0600228
1607.0,Ioversol,C0857353
1607.0,Ioversol,C0973461
1607.0,Ioversol,C1510412
1607.0,Ioversol,C1710632
1607.0,Ioversol,C1961112
1607.0,Ioversol,C0018801
1608.0,Ioxilan,C0002418
1608.0,Ioxilan,C0002962
1608.0,Ioxilan,C0003123
1608.0,Ioxilan,C0232462
1608.0,Ioxilan,C0003460
1608.0,Ioxilan,C0004093
1608.0,Ioxilan,C0004238
1608.0,Ioxilan,C0004604
1608.0,Ioxilan,C0006266
1608.0,Ioxilan,C0009450
1608.0,Ioxilan,C0009763
1608.0,Ioxilan,C0009806
1608.0,Ioxilan,C0011168
1608.0,Ioxilan,C0011991
1608.0,Ioxilan,C0012833
1608.0,Ioxilan,C0013378
1608.0,Ioxilan,C0013395
1608.0,Ioxilan,C0013404
1608.0,Ioxilan,C0013428
1608.0,Ioxilan,C0013604
1608.0,Ioxilan,C0015230
1608.0,Ioxilan,C0011603
1608.0,Ioxilan,C0015967
1608.0,Ioxilan,C0017181
1608.0,Ioxilan,C0018681
1608.0,Ioxilan,C0018944
1608.0,Ioxilan,C0018965
1608.0,Ioxilan,C0020517
1608.0,Ioxilan,C0020538
1608.0,Ioxilan,C0020649
1608.0,Ioxilan,C0026827
1608.0,Ioxilan,C1142135
1608.0,Ioxilan,C0027497
1608.0,Ioxilan,C0028738
1608.0,Ioxilan,C0030193
1608.0,Ioxilan,C0030554
1608.0,Ioxilan,C0031350
1608.0,Ioxilan,C0033774
1608.0,Ioxilan,C0035078
1608.0,Ioxilan,C0035455
1608.0,Ioxilan,C0038990
1608.0,Ioxilan,C0020458
1608.0,Ioxilan,C0039070
1608.0,Ioxilan,C0041657
1608.0,Ioxilan,C0036974
1608.0,Ioxilan,C0039231
1608.0,Ioxilan,C0042109
1608.0,Ioxilan,C0042401
1608.0,Ioxilan,C1142412
1608.0,Ioxilan,C0042571
1608.0,Ioxilan,C0042963
1608.0,Ioxilan,C0085593
1608.0,Ioxilan,C0085605
1608.0,Ioxilan,C0085649
1608.0,Ioxilan,C0151636
1608.0,Ioxilan,C0392197
1608.0,Ioxilan,C2939147
1608.0,Ioxilan,C0428977
1608.0,Ioxilan,C0542571
1608.0,Ioxilan,C1258215
1608.0,Ioxilan,C2830004
1617.0,Irbesartan,C0000731
1617.0,Irbesartan,C0000737
1617.0,Irbesartan,C0687713
1617.0,Irbesartan,C0001824
1617.0,Irbesartan,C0002792
1617.0,Irbesartan,C0002871
1617.0,Irbesartan,C0002874
1617.0,Irbesartan,C0002878
1617.0,Irbesartan,C0002962
1617.0,Irbesartan,C0002994
1617.0,Irbesartan,C0003123
1617.0,Irbesartan,C0232462
1617.0,Irbesartan,C0003467
1617.0,Irbesartan,C0003811
1617.0,Irbesartan,C0003862
1617.0,Irbesartan,C0948594
1617.0,Irbesartan,C0003864
1617.0,Irbesartan,C0004093
1617.0,Irbesartan,C0004096
1617.0,Irbesartan,C0006145
1617.0,Irbesartan,C0006147
1617.0,Irbesartan,C0006444
1617.0,Irbesartan,C0007787
1617.0,Irbesartan,C0008031
1617.0,Irbesartan,C0009443
1617.0,Irbesartan,C0027441
1617.0,Irbesartan,C0035455
1617.0,Irbesartan,C0009450
1617.0,Irbesartan,C0009763
1617.0,Irbesartan,C0009782
1617.0,Irbesartan,C0009806
1617.0,Irbesartan,C0010200
1617.0,Irbesartan,C0011168
1617.0,Irbesartan,C0011603
1617.0,Irbesartan,C0011849
1617.0,Irbesartan,C0011991
1617.0,Irbesartan,C0012359
1617.0,Irbesartan,C0012833
1617.0,Irbesartan,C0013378
1617.0,Irbesartan,C0013395
1617.0,Irbesartan,C0013404
1617.0,Irbesartan,C0013456
1617.0,Irbesartan,C0013491
1617.0,Irbesartan,C0013604
1617.0,Irbesartan,C0013985
1617.0,Irbesartan,C0233459
1617.0,Irbesartan,C0014518
1617.0,Irbesartan,C0014591
1617.0,Irbesartan,C0014868
1617.0,Irbesartan,C0015230
1617.0,Irbesartan,C0015672
1617.0,Irbesartan,C0015967
1617.0,Irbesartan,C0016204
1617.0,Irbesartan,C0016382
1617.0,Irbesartan,C0017160
1617.0,Irbesartan,C0017168
1617.0,Irbesartan,C0017178
1617.0,Irbesartan,C0017979
1617.0,Irbesartan,C0018099
1617.0,Irbesartan,C0018621
1617.0,Irbesartan,C1322281
1617.0,Irbesartan,C0018681
1617.0,Irbesartan,C0018799
1617.0,Irbesartan,C0018808
1617.0,Irbesartan,C0018834
1617.0,Irbesartan,C0019158
1617.0,Irbesartan,C0020456
1617.0,Irbesartan,C0020458
1617.0,Irbesartan,C0020461
1617.0,Irbesartan,C0020517
1617.0,Irbesartan,C0020538
1617.0,Irbesartan,C0020546
1617.0,Irbesartan,C0020621
1617.0,Irbesartan,C0020625
1617.0,Irbesartan,C0020649
1617.0,Irbesartan,C0020651
1617.0,Irbesartan,C0021053
1617.0,Irbesartan,C0021400
1617.0,Irbesartan,C0022346
1617.0,Irbesartan,C0022354
1617.0,Irbesartan,C0022658
1617.0,Irbesartan,C0022890
1617.0,Irbesartan,C0494559
1617.0,Irbesartan,C0023530
1617.0,Irbesartan,C0024312
1617.0,Irbesartan,C0025061
1617.0,Irbesartan,C0026821
1617.0,Irbesartan,C0037763
1617.0,Irbesartan,C0026846
1617.0,Irbesartan,C0026858
1617.0,Irbesartan,C0027051
1617.0,Irbesartan,C0948089
1617.0,Irbesartan,C0027121
1617.0,Irbesartan,C0027497
1617.0,Irbesartan,C0027707
1617.0,Irbesartan,C0041349
1617.0,Irbesartan,C0027765
1617.0,Irbesartan,C0027769
1617.0,Irbesartan,C0233494
1617.0,Irbesartan,C0027947
1617.0,Irbesartan,C0028643
1617.0,Irbesartan,C0278134
1617.0,Irbesartan,C0020580
1617.0,Irbesartan,C0030193
1617.0,Irbesartan,C0030305
1617.0,Irbesartan,C0030554
1617.0,Irbesartan,C0031350
1617.0,Irbesartan,C0032285
1617.0,Irbesartan,C0033575
1617.0,Irbesartan,C0033687
1617.0,Irbesartan,C0948586
1617.0,Irbesartan,C0033774
1617.0,Irbesartan,C0034063
1617.0,Irbesartan,C0034933
1617.0,Irbesartan,C0035078
1617.0,Irbesartan,C0035410
1617.0,Irbesartan,C0037023
1617.0,Irbesartan,C0037317
1617.0,Irbesartan,C0851578
1617.0,Irbesartan,C0038435
1617.0,Irbesartan,C0038454
1617.0,Irbesartan,C0038999
1617.0,Irbesartan,C0039070
1617.0,Irbesartan,C0041657
1617.0,Irbesartan,C0036974
1617.0,Irbesartan,C0039231
1617.0,Irbesartan,C0040034
1617.0,Irbesartan,C0040264
1617.0,Irbesartan,C0040586
1617.0,Irbesartan,C0040822
1617.0,Irbesartan,C0041834
1617.0,Irbesartan,C0041912
1617.0,Irbesartan,C0042029
1617.0,Irbesartan,C0042075
1617.0,Irbesartan,C0041969
1617.0,Irbesartan,C0042109
1617.0,Irbesartan,C0042373
1617.0,Irbesartan,C0042384
1617.0,Irbesartan,C0042571
1617.0,Irbesartan,C0042963
1617.0,Irbesartan,C0043094
1617.0,Irbesartan,C0043144
1617.0,Irbesartan,C0043251
1617.0,Irbesartan,C3263723
1617.0,Irbesartan,C0043352
1617.0,Irbesartan,C0085580
1617.0,Irbesartan,C0085593
1617.0,Irbesartan,C0085631
1617.0,Irbesartan,C0085633
1617.0,Irbesartan,C0233472
1617.0,Irbesartan,C0086565
1617.0,Irbesartan,C0149744
1617.0,Irbesartan,C0026636
1617.0,Irbesartan,C0151539
1617.0,Irbesartan,C0151576
1617.0,Irbesartan,C0853034
1617.0,Irbesartan,C0151786
1617.0,Irbesartan,C0151825
1617.0,Irbesartan,C0157733
1617.0,Irbesartan,C0018500
1617.0,Irbesartan,C0158369
1617.0,Irbesartan,C0853619
1617.0,Irbesartan,C0162287
1617.0,Irbesartan,C0162298
1617.0,Irbesartan,C0162429
1617.0,Irbesartan,C0162830
1617.0,Irbesartan,C0178298
1617.0,Irbesartan,C0037274
1617.0,Irbesartan,C0220870
1617.0,Irbesartan,C0221185
1617.0,Irbesartan,C0231218
1617.0,Irbesartan,C0234215
1617.0,Irbesartan,C1443060
1617.0,Irbesartan,C2047937
1617.0,Irbesartan,C0231528
1617.0,Irbesartan,C0232203
1617.0,Irbesartan,C0428974
1617.0,Irbesartan,C0232461
1617.0,Irbesartan,C0232493
1617.0,Irbesartan,C0232492
1617.0,Irbesartan,C0233571
1617.0,Irbesartan,C0234192
1617.0,Irbesartan,C0234233
1617.0,Irbesartan,C0234987
1617.0,Irbesartan,C0239488
1617.0,Irbesartan,C0240464
1617.0,Irbesartan,C0013609
1617.0,Irbesartan,C0241863
1617.0,Irbesartan,C0242073
1617.0,Irbesartan,C0948349
1617.0,Irbesartan,C0262988
1617.0,Irbesartan,C0264886
1617.0,Irbesartan,C0267792
1617.0,Irbesartan,C0342579
1617.0,Irbesartan,C0344232
1617.0,Irbesartan,C0349506
1617.0,Irbesartan,C0392176
1617.0,Irbesartan,C1291078
1617.0,Irbesartan,C0403447
1617.0,Irbesartan,C1565489
1617.0,Irbesartan,C0022661
1617.0,Irbesartan,C0427008
1617.0,Irbesartan,C0948525
1617.0,Irbesartan,C0428977
1617.0,Irbesartan,C0456909
1617.0,Irbesartan,C0476273
1617.0,Irbesartan,C0476280
1617.0,Irbesartan,C0497247
1617.0,Irbesartan,C0522035
1617.0,Irbesartan,C0085649
1617.0,Irbesartan,C0541799
1617.0,Irbesartan,C0542571
1617.0,Irbesartan,C0547030
1617.0,Irbesartan,C3665347
1617.0,Irbesartan,C0549386
1617.0,Irbesartan,C2939147
1617.0,Irbesartan,C0549622
1617.0,Irbesartan,C0553548
1617.0,Irbesartan,C1318520
1617.0,Irbesartan,C0587246
1617.0,Irbesartan,C0270795
1617.0,Irbesartan,C0600142
1617.0,Irbesartan,C0236075
1617.0,Irbesartan,C0600228
1617.0,Irbesartan,C0687133
1617.0,Irbesartan,C0687707
1617.0,Irbesartan,C0699744
1617.0,Irbesartan,C0700363
1617.0,Irbesartan,C0085612
1617.0,Irbesartan,C0740394
1617.0,Irbesartan,C0235416
1617.0,Irbesartan,C0858589
1617.0,Irbesartan,C0520966
1617.0,Irbesartan,C0863084
1617.0,Irbesartan,C0877359
1617.0,Irbesartan,C0151766
1617.0,Irbesartan,C0947912
1617.0,Irbesartan,C1142277
1617.0,Irbesartan,C0541832
1617.0,Irbesartan,C2830004
1617.0,Irbesartan,C2973529
1627.0,Isocarboxazid,C0002418
1627.0,Isocarboxazid,C0004134
1627.0,Isocarboxazid,C0009421
1627.0,Isocarboxazid,C0009806
1627.0,Isocarboxazid,C0011991
1627.0,Isocarboxazid,C0012833
1627.0,Isocarboxazid,C0013144
1627.0,Isocarboxazid,C2830004
1627.0,Isocarboxazid,C0013428
1627.0,Isocarboxazid,C0018524
1627.0,Isocarboxazid,C0018681
1627.0,Isocarboxazid,C0020651
1627.0,Isocarboxazid,C0021141
1627.0,Isocarboxazid,C0021167
1627.0,Isocarboxazid,C0023380
1627.0,Isocarboxazid,C0027066
1627.0,Isocarboxazid,C0027497
1627.0,Isocarboxazid,C0027813
1627.0,Isocarboxazid,C0031117
1627.0,Isocarboxazid,C0030252
1627.0,Isocarboxazid,C0030554
1627.0,Isocarboxazid,C0037317
1627.0,Isocarboxazid,C0851578
1627.0,Isocarboxazid,C0038990
1627.0,Isocarboxazid,C0020458
1627.0,Isocarboxazid,C0039070
1627.0,Isocarboxazid,C0041657
1627.0,Isocarboxazid,C0036974
1627.0,Isocarboxazid,C0039446
1627.0,Isocarboxazid,C0040822
1627.0,Isocarboxazid,C0042023
1627.0,Isocarboxazid,C0043352
1627.0,Isocarboxazid,C0080274
1627.0,Isocarboxazid,C0085593
1627.0,Isocarboxazid,C0152032
1627.0,Isocarboxazid,C0235146
1627.0,Isocarboxazid,C0235347
1627.0,Isocarboxazid,C0151596
1627.0,Isocarboxazid,C0242350
1627.0,Isocarboxazid,C0349506
1627.0,Isocarboxazid,C0162830
1627.0,Isocarboxazid,C0392156
1627.0,Isocarboxazid,C0424295
1627.0,Isocarboxazid,C0085631
1627.0,Isocarboxazid,C0542476
1627.0,Isocarboxazid,C0233794
1627.0,Isocarboxazid,C0581912
1630.0,Isoflurane,C0003811
1630.0,Isoflurane,C0006266
1630.0,Isoflurane,C0010200
1630.0,Isoflurane,C0011206
1630.0,Isoflurane,C0015230
1630.0,Isoflurane,C0011603
1630.0,Isoflurane,C0015967
1630.0,Isoflurane,C0018524
1630.0,Isoflurane,C0018790
1630.0,Isoflurane,C0018799
1630.0,Isoflurane,C0019158
1630.0,Isoflurane,C0019521
1630.0,Isoflurane,C0020440
1630.0,Isoflurane,C0860713
1630.0,Isoflurane,C0020456
1630.0,Isoflurane,C0020461
1630.0,Isoflurane,C0020649
1630.0,Isoflurane,C0022346
1630.0,Isoflurane,C0023066
1630.0,Isoflurane,C0026837
1630.0,Isoflurane,C0027497
1630.0,Isoflurane,C0027540
1630.0,Isoflurane,C0036104
1630.0,Isoflurane,C0037036
1630.0,Isoflurane,C0036973
1630.0,Isoflurane,C0085593
1630.0,Isoflurane,C0042963
1630.0,Isoflurane,C0085605
1630.0,Isoflurane,C0086565
1630.0,Isoflurane,C0151763
1630.0,Isoflurane,C0160390
1630.0,Isoflurane,C0151798
1630.0,Isoflurane,C2242588
1630.0,Isoflurane,C0233571
1630.0,Isoflurane,C0085631
1630.0,Isoflurane,C0235063
1630.0,Isoflurane,C0855775
1630.0,Isoflurane,C0235744
1630.0,Isoflurane,C0267792
1630.0,Isoflurane,C0400877
1630.0,Isoflurane,C0424332
1630.0,Isoflurane,C0700363
1630.0,Isoflurane,C0085612
1630.0,Isoflurane,C1258215
1632.0,Isoniazid,C0001824
1632.0,Isoniazid,C0002874
1632.0,Isoniazid,C0003123
1632.0,Isoniazid,C0232462
1632.0,Isoniazid,C0004093
1632.0,Isoniazid,C0014457
1632.0,Isoniazid,C0015672
1632.0,Isoniazid,C0015967
1632.0,Isoniazid,C0018418
1632.0,Isoniazid,C0019158
1632.0,Isoniazid,C0020433
1632.0,Isoniazid,C0020456
1632.0,Isoniazid,C0020517
1632.0,Isoniazid,C0022346
1632.0,Isoniazid,C0024141
1632.0,Isoniazid,C0024528
1632.0,Isoniazid,C0231218
1632.0,Isoniazid,C0027497
1632.0,Isoniazid,C0027813
1632.0,Isoniazid,C0031117
1632.0,Isoniazid,C0029134
1632.0,Isoniazid,C0030783
1632.0,Isoniazid,C0033975
1632.0,Isoniazid,C0036572
1632.0,Isoniazid,C0040034
1632.0,Isoniazid,C0042384
1632.0,Isoniazid,C0042963
1632.0,Isoniazid,C0086565
1632.0,Isoniazid,C0149504
1632.0,Isoniazid,C0151763
1632.0,Isoniazid,C0160390
1632.0,Isoniazid,C0220981
1632.0,Isoniazid,C0221490
1632.0,Isoniazid,C0013395
1632.0,Isoniazid,C0234215
1632.0,Isoniazid,C1443060
1632.0,Isoniazid,C2047937
1632.0,Isoniazid,C0231303
1632.0,Isoniazid,C0700361
1632.0,Isoniazid,C0233794
1632.0,Isoniazid,C0235032
1632.0,Isoniazid,C0239652
1632.0,Isoniazid,C0030554
1632.0,Isoniazid,C0241863
1632.0,Isoniazid,C0011849
1632.0,Isoniazid,C0302295
1632.0,Isoniazid,C0015230
1632.0,Isoniazid,C0333641
1632.0,Isoniazid,C0497156
1632.0,Isoniazid,C0542184
1632.0,Isoniazid,C0017178
1632.0,Isoniazid,C0858814
1632.0,Isoniazid,C1527330
1632.0,Isoniazid,C0936215
1633.0,Isoprenaline,C0002962
1633.0,Isoprenaline,C0003811
1633.0,Isoprenaline,C0004093
1633.0,Isoprenaline,C0006266
1633.0,Isoprenaline,C0012833
1633.0,Isoprenaline,C0013404
1633.0,Isoprenaline,C0016382
1633.0,Isoprenaline,C0018681
1633.0,Isoprenaline,C0018790
1633.0,Isoprenaline,C0020538
1633.0,Isoprenaline,C0020649
1633.0,Isoprenaline,C0027497
1633.0,Isoprenaline,C0027769
1633.0,Isoprenaline,C0233494
1633.0,Isoprenaline,C0030232
1633.0,Isoprenaline,C0030252
1633.0,Isoprenaline,C0034063
1633.0,Isoprenaline,C0036572
1633.0,Isoprenaline,C0038990
1633.0,Isoprenaline,C0020458
1633.0,Isoprenaline,C0039231
1633.0,Isoprenaline,C0040822
1633.0,Isoprenaline,C0042571
1633.0,Isoprenaline,C0080203
1633.0,Isoprenaline,C0085612
1633.0,Isoprenaline,C0232201
1633.0,Isoprenaline,C0344232
1633.0,Isoprenaline,C0542052
1633.0,Isoprenaline,C0917801
1642.0,Isradipine,C0002792
1642.0,Isradipine,C0002871
1642.0,Isradipine,C0002962
1642.0,Isradipine,C0002994
1642.0,Isradipine,C0003467
1642.0,Isradipine,C0003862
1642.0,Isradipine,C0948594
1642.0,Isradipine,C0004093
1642.0,Isradipine,C0004238
1642.0,Isradipine,C0004604
1642.0,Isradipine,C0004936
1642.0,Isradipine,C0006145
1642.0,Isradipine,C0007787
1642.0,Isradipine,C0008031
1642.0,Isradipine,C0009782
1642.0,Isradipine,C0009806
1642.0,Isradipine,C0010200
1642.0,Isradipine,C0011124
1642.0,Isradipine,C0855242
1642.0,Isradipine,C0011570
1642.0,Isradipine,C0011615
1642.0,Isradipine,C0011991
1642.0,Isradipine,C0012833
1642.0,Isradipine,C0013144
1642.0,Isradipine,C2830004
1642.0,Isradipine,C0013404
1642.0,Isradipine,C0013604
1642.0,Isradipine,C0015230
1642.0,Isradipine,C0011603
1642.0,Isradipine,C0015397
1642.0,Isradipine,C0015672
1642.0,Isradipine,C0016382
1642.0,Isradipine,C0017178
1642.0,Isradipine,C0017566
1642.0,Isradipine,C0018418
1642.0,Isradipine,C0018681
1642.0,Isradipine,C0018799
1642.0,Isradipine,C0018801
1642.0,Isradipine,C0019158
1642.0,Isradipine,C0020458
1642.0,Isradipine,C0020580
1642.0,Isradipine,C0020649
1642.0,Isradipine,C0021053
1642.0,Isradipine,C0023380
1642.0,Isradipine,C0023530
1642.0,Isradipine,C0025061
1642.0,Isradipine,C0026821
1642.0,Isradipine,C0037763
1642.0,Isradipine,C0027051
1642.0,Isradipine,C0948089
1642.0,Isradipine,C0027497
1642.0,Isradipine,C0027765
1642.0,Isradipine,C0027769
1642.0,Isradipine,C0233494
1642.0,Isradipine,C0028643
1642.0,Isradipine,C0278134
1642.0,Isradipine,C0028734
1642.0,Isradipine,C0030196
1642.0,Isradipine,C0030252
1642.0,Isradipine,C0030554
1642.0,Isradipine,C0032617
1642.0,Isradipine,C1167965
1642.0,Isradipine,C0033774
1642.0,Isradipine,C0038454
1642.0,Isradipine,C0039070
1642.0,Isradipine,C0041657
1642.0,Isradipine,C0036974
1642.0,Isradipine,C0039231
1642.0,Isradipine,C0040034
1642.0,Isradipine,C0042023
1642.0,Isradipine,C0042075
1642.0,Isradipine,C0041969
1642.0,Isradipine,C0042109
1642.0,Isradipine,C0042373
1642.0,Isradipine,C0042510
1642.0,Isradipine,C0042963
1642.0,Isradipine,C0043094
1642.0,Isradipine,C0043352
1642.0,Isradipine,C0085612
1642.0,Isradipine,C0085649
1642.0,Isradipine,C0162429
1642.0,Isradipine,C0162830
1642.0,Isradipine,C0178298
1642.0,Isradipine,C0037274
1642.0,Isradipine,C0231218
1642.0,Isradipine,C0234215
1642.0,Isradipine,C1443060
1642.0,Isradipine,C2047937
1642.0,Isradipine,C0232459
1642.0,Isradipine,C0013395
1642.0,Isradipine,C0232462
1642.0,Isradipine,C0232487
1642.0,Isradipine,C0242350
1642.0,Isradipine,C0242429
1642.0,Isradipine,C2363730
1642.0,Isradipine,C2363731
1642.0,Isradipine,C0267792
1642.0,Isradipine,C0268000
1642.0,Isradipine,C0344232
1642.0,Isradipine,C0428977
1642.0,Isradipine,C0547030
1642.0,Isradipine,C3665347
1642.0,Isradipine,C0877359
1642.0,Isradipine,C0151766
1642.0,Isradipine,C0917801
1642.0,Isradipine,C2242996
1662.0,Ketorolac,C0000737
1662.0,Ketorolac,C0687713
1662.0,Ketorolac,C0001339
1662.0,Ketorolac,C0001824
1662.0,Ketorolac,C0002170
1662.0,Ketorolac,C0002792
1662.0,Ketorolac,C0002871
1662.0,Ketorolac,C0002874
1662.0,Ketorolac,C0002878
1662.0,Ketorolac,C0002994
1662.0,Ketorolac,C0003123
1662.0,Ketorolac,C0232462
1662.0,Ketorolac,C0003467
1662.0,Ketorolac,C0003811
1662.0,Ketorolac,C0004093
1662.0,Ketorolac,C0004096
1662.0,Ketorolac,C0006266
1662.0,Ketorolac,C0008031
1662.0,Ketorolac,C0009324
1662.0,Ketorolac,C0033247
1662.0,Ketorolac,C0009421
1662.0,Ketorolac,C0009450
1662.0,Ketorolac,C0009676
1662.0,Ketorolac,C1443060
1662.0,Ketorolac,C0009763
1662.0,Ketorolac,C0009806
1662.0,Ketorolac,C0010037
1662.0,Ketorolac,C0010043
1662.0,Ketorolac,C0010200
1662.0,Ketorolac,C0010346
1662.0,Ketorolac,C0010692
1662.0,Ketorolac,C0403632
1662.0,Ketorolac,C0232849
1662.0,Ketorolac,C0011606
1662.0,Ketorolac,C0011991
1662.0,Ketorolac,C0012833
1662.0,Ketorolac,C0013144
1662.0,Ketorolac,C2830004
1662.0,Ketorolac,C0013395
1662.0,Ketorolac,C0013404
1662.0,Ketorolac,C0013428
1662.0,Ketorolac,C0013491
1662.0,Ketorolac,C0013604
1662.0,Ketorolac,C0014457
1662.0,Ketorolac,C0014518
1662.0,Ketorolac,C0014591
1662.0,Ketorolac,C0014724
1662.0,Ketorolac,C0014742
1662.0,Ketorolac,C0014868
1662.0,Ketorolac,C0015230
1662.0,Ketorolac,C0011603
1662.0,Ketorolac,C0015403
1662.0,Ketorolac,C0015967
1662.0,Ketorolac,C0016199
1662.0,Ketorolac,C0016204
1662.0,Ketorolac,C0016382
1662.0,Ketorolac,C0017152
1662.0,Ketorolac,C0017181
1662.0,Ketorolac,C0017675
1662.0,Ketorolac,C0018524
1662.0,Ketorolac,C0018681
1662.0,Ketorolac,C0018802
1662.0,Ketorolac,C0018834
1662.0,Ketorolac,C0018926
1662.0,Ketorolac,C0018944
1662.0,Ketorolac,C0018965
1662.0,Ketorolac,C0019061
1662.0,Ketorolac,C0019080
1662.0,Ketorolac,C0518015
1662.0,Ketorolac,C0019158
1662.0,Ketorolac,C0020456
1662.0,Ketorolac,C0020461
1662.0,Ketorolac,C0020517
1662.0,Ketorolac,C0020538
1662.0,Ketorolac,C0020625
1662.0,Ketorolac,C0020649
1662.0,Ketorolac,C0021359
1662.0,Ketorolac,C0021361
1662.0,Ketorolac,C0021390
1662.0,Ketorolac,C0022081
1662.0,Ketorolac,C0022346
1662.0,Ketorolac,C0022354
1662.0,Ketorolac,C0022568
1662.0,Ketorolac,C0022660
1662.0,Ketorolac,C0023052
1662.0,Ketorolac,C0023530
1662.0,Ketorolac,C0025222
1662.0,Ketorolac,C0025290
1662.0,Ketorolac,C0027051
1662.0,Ketorolac,C0948089
1662.0,Ketorolac,C0027497
1662.0,Ketorolac,C0027697
1662.0,Ketorolac,C0027707
1662.0,Ketorolac,C0041349
1662.0,Ketorolac,C0027769
1662.0,Ketorolac,C0233494
1662.0,Ketorolac,C0028961
1662.0,Ketorolac,C0030232
1662.0,Ketorolac,C0030252
1662.0,Ketorolac,C0030312
1662.0,Ketorolac,C0030554
1662.0,Ketorolac,C0030920
1662.0,Ketorolac,C0032285
1662.0,Ketorolac,C0032617
1662.0,Ketorolac,C1167965
1662.0,Ketorolac,C0032788
1662.0,Ketorolac,C0919874
1662.0,Ketorolac,C0033687
1662.0,Ketorolac,C0948586
1662.0,Ketorolac,C0033774
1662.0,Ketorolac,C0033975
1662.0,Ketorolac,C0034063
1662.0,Ketorolac,C0034150
1662.0,Ketorolac,C1368065
