DrugID,DrugName,CID,ChEBI_ID,Pathway_ID,Pathway_Name,Evidence,Species
2539,Regorafenib,11167602,CHEBI:68647,R-HSA-9669929,Regorafenib-resistant KIT mutants,TAS,Homo sapiens
2539,Regorafenib,11167602,CHEBI:68647,R-HSA-9669937,Drug resistance of KIT mutants,TAS,Homo sapiens
2539,Regorafenib,11167602,CHEBI:68647,R-HSA-9669938,Signaling by KIT in disease,TAS,Homo sapiens
2539,Regorafenib,11167602,CHEBI:68647,R-HSA-9671555,Signaling by PDGFR in disease,TAS,Homo sapiens
2539,Regorafenib,11167602,CHEBI:68647,R-HSA-9674403,Regorafenib-resistant PDGFR mutants,TAS,Homo sapiens
2539,Regorafenib,11167602,CHEBI:68647,R-HSA-9674415,Drug resistance of PDGFR mutants,TAS,Homo sapiens
2539,Regorafenib,11167602,CHEBI:68647,R-HSA-9674428,PDGFR mutants bind TKIs,TAS,Homo sapiens
2544,Remdesivir,121304016,CHEBI:145994,R-HSA-1643685,Disease,TAS,Homo sapiens
2544,Remdesivir,121304016,CHEBI:145994,R-HSA-1643685,Disease,IEA,Homo sapiens
2544,Remdesivir,121304016,CHEBI:145994,R-HSA-5663205,Infectious disease,TAS,Homo sapiens
2544,Remdesivir,121304016,CHEBI:145994,R-HSA-5663205,Infectious disease,IEA,Homo sapiens
2544,Remdesivir,121304016,CHEBI:145994,R-HSA-9678108,SARS-CoV-1 Infection,TAS,Homo sapiens
2544,Remdesivir,121304016,CHEBI:145994,R-HSA-9679506,SARS-CoV Infections,TAS,Homo sapiens
2544,Remdesivir,121304016,CHEBI:145994,R-HSA-9679506,SARS-CoV Infections,IEA,Homo sapiens
2544,Remdesivir,121304016,CHEBI:145994,R-HSA-9679514,SARS-CoV-1 Genome Replication and Transcription,TAS,Homo sapiens
2544,Remdesivir,121304016,CHEBI:145994,R-HSA-9682706,Replication of the SARS-CoV-1 genome,TAS,Homo sapiens
2544,Remdesivir,121304016,CHEBI:145994,R-HSA-9694516,SARS-CoV-2 Infection,TAS,Homo sapiens
2544,Remdesivir,121304016,CHEBI:145994,R-HSA-9694516,SARS-CoV-2 Infection,IEA,Homo sapiens
2544,Remdesivir,121304016,CHEBI:145994,R-HSA-9694682,SARS-CoV-2 Genome Replication and Transcription,TAS,Homo sapiens
2544,Remdesivir,121304016,CHEBI:145994,R-HSA-9694682,SARS-CoV-2 Genome Replication and Transcription,IEA,Homo sapiens
2544,Remdesivir,121304016,CHEBI:145994,R-HSA-9694686,Replication of the SARS-CoV-2 genome,TAS,Homo sapiens
2544,Remdesivir,121304016,CHEBI:145994,R-HSA-9694686,Replication of the SARS-CoV-2 genome,IEA,Homo sapiens
2544,Remdesivir,121304016,CHEBI:145994,R-HSA-9772572,Early SARS-CoV-2 Infection Events,TAS,Homo sapiens
2544,Remdesivir,121304016,CHEBI:145994,R-HSA-9772572,Early SARS-CoV-2 Infection Events,IEA,Homo sapiens
2544,Remdesivir,121304016,CHEBI:145994,R-HSA-9824446,Viral Infection Pathways,TAS,Homo sapiens
2544,Remdesivir,121304016,CHEBI:145994,R-HSA-9824446,Viral Infection Pathways,IEA,Homo sapiens
2551,Repaglinide,65981,CHEBI:8805,R-HSA-1430728,Metabolism,TAS,Homo sapiens
2551,Repaglinide,65981,CHEBI:8805,R-HSA-163685,Integration of energy metabolism,TAS,Homo sapiens
2551,Repaglinide,65981,CHEBI:8805,R-HSA-422356,Regulation of insulin secretion,TAS,Homo sapiens
2560,Resveratrol,445154,CHEBI:27881,R-HSA-1430728,Metabolism,TAS,Homo sapiens
2560,Resveratrol,445154,CHEBI:27881,R-HSA-1643685,Disease,TAS,Homo sapiens
2560,Resveratrol,445154,CHEBI:27881,R-HSA-211859,Biological oxidations,TAS,Homo sapiens
2560,Resveratrol,445154,CHEBI:27881,R-HSA-211945,Phase I - Functionalization of compounds,TAS,Homo sapiens
2560,Resveratrol,445154,CHEBI:27881,R-HSA-5663205,Infectious disease,TAS,Homo sapiens
2560,Resveratrol,445154,CHEBI:27881,R-HSA-9678108,SARS-CoV-1 Infection,TAS,Homo sapiens
2560,Resveratrol,445154,CHEBI:27881,R-HSA-9678110,Attachment and Entry,TAS,Homo sapiens
2560,Resveratrol,445154,CHEBI:27881,R-HSA-9679506,SARS-CoV Infections,TAS,Homo sapiens
2560,Resveratrol,445154,CHEBI:27881,R-HSA-9824446,Viral Infection Pathways,TAS,Homo sapiens
2565,Ribociclib,44631912,CHEBI:230905,R-HSA-1640170,Cell Cycle,TAS,Homo sapiens
2565,Ribociclib,44631912,CHEBI:230905,R-HSA-453279,Mitotic G1 phase and G1/S transition,TAS,Homo sapiens
2565,Ribociclib,44631912,CHEBI:230905,R-HSA-69231,Cyclin D associated events in G1,TAS,Homo sapiens
2565,Ribociclib,44631912,CHEBI:230905,R-HSA-69236,G1 Phase,TAS,Homo sapiens
2565,Ribociclib,44631912,CHEBI:230905,R-HSA-69278,"Cell Cycle, Mitotic",TAS,Homo sapiens
2565,Ribociclib,44631912,CHEBI:230905,R-HSA-9754119,Drug-mediated inhibition of CDK4/CDK6 activity,TAS,Homo sapiens
2572,Rifampin,135398735,CHEBI:28077,R-HSA-2990846,SUMOylation,TAS,Homo sapiens
2572,Rifampin,135398735,CHEBI:28077,R-HSA-3108232,SUMO E3 ligases SUMOylate target proteins,TAS,Homo sapiens
2572,Rifampin,135398735,CHEBI:28077,R-HSA-392499,Metabolism of proteins,TAS,Homo sapiens
2572,Rifampin,135398735,CHEBI:28077,R-HSA-4090294,SUMOylation of intracellular receptors,TAS,Homo sapiens
2572,Rifampin,135398735,CHEBI:28077,R-HSA-597592,Post-translational protein modification,TAS,Homo sapiens
2581,Rimexolone,5311412,CHEBI:135566,R-HSA-1643685,Disease,TAS,Homo sapiens
2581,Rimexolone,5311412,CHEBI:135566,R-HSA-2262752,Cellular responses to stress,TAS,Homo sapiens
2581,Rimexolone,5311412,CHEBI:135566,R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,TAS,Homo sapiens
2581,Rimexolone,5311412,CHEBI:135566,R-HSA-5663205,Infectious disease,TAS,Homo sapiens
2581,Rimexolone,5311412,CHEBI:135566,R-HSA-8953897,Cellular responses to stimuli,TAS,Homo sapiens
2581,Rimexolone,5311412,CHEBI:135566,R-HSA-9679191,Potential therapeutics for SARS,TAS,Homo sapiens
2581,Rimexolone,5311412,CHEBI:135566,R-HSA-9679506,SARS-CoV Infections,TAS,Homo sapiens
2581,Rimexolone,5311412,CHEBI:135566,R-HSA-9824446,Viral Infection Pathways,TAS,Homo sapiens
2584,Riociguat,11304743,CHEBI:76018,R-HSA-109582,Hemostasis,IEA,Homo sapiens
2584,Riociguat,11304743,CHEBI:76018,R-HSA-392154,Nitric oxide stimulates guanylate cyclase,IEA,Homo sapiens
2584,Riociguat,11304743,CHEBI:76018,R-HSA-397014,Muscle contraction,IEA,Homo sapiens
2584,Riociguat,11304743,CHEBI:76018,R-HSA-397014,Muscle contraction,TAS,Homo sapiens
2584,Riociguat,11304743,CHEBI:76018,R-HSA-418346,Platelet homeostasis,IEA,Homo sapiens
2584,Riociguat,11304743,CHEBI:76018,R-HSA-445355,Smooth Muscle Contraction,IEA,Homo sapiens
2584,Riociguat,11304743,CHEBI:76018,R-HSA-445355,Smooth Muscle Contraction,TAS,Homo sapiens
2587,Risedronic acid,5245,CHEBI:8869,R-HSA-1430728,Metabolism,TAS,Homo sapiens
2587,Risedronic acid,5245,CHEBI:8869,R-HSA-191273,Cholesterol biosynthesis,TAS,Homo sapiens
2587,Risedronic acid,5245,CHEBI:8869,R-HSA-556833,Metabolism of lipids,TAS,Homo sapiens
2587,Risedronic acid,5245,CHEBI:8869,R-HSA-8957322,Metabolism of steroids,TAS,Homo sapiens
2587,Risedronic acid,5245,CHEBI:8869,R-HSA-9969896,Lanosterol biosynthesis,TAS,Homo sapiens
2588,Risperidone,5073,CHEBI:8871,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
2588,Risperidone,5073,CHEBI:8871,R-HSA-372790,Signaling by GPCR,TAS,Homo sapiens
2588,Risperidone,5073,CHEBI:8871,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),TAS,Homo sapiens
2588,Risperidone,5073,CHEBI:8871,R-HSA-375280,Amine ligand-binding receptors,TAS,Homo sapiens
2588,Risperidone,5073,CHEBI:8871,R-HSA-390651,Dopamine receptors,TAS,Homo sapiens
2588,Risperidone,5073,CHEBI:8871,R-HSA-390666,Serotonin receptors,TAS,Homo sapiens
2588,Risperidone,5073,CHEBI:8871,R-HSA-500792,GPCR ligand binding,TAS,Homo sapiens
2593,Ritonavir,392622,CHEBI:45409,R-HSA-1430728,Metabolism,TAS,Homo sapiens
2593,Ritonavir,392622,CHEBI:45409,R-HSA-211859,Biological oxidations,TAS,Homo sapiens
2593,Ritonavir,392622,CHEBI:45409,R-HSA-211945,Phase I - Functionalization of compounds,TAS,Homo sapiens
2594,Rivaroxaban,9875401,CHEBI:68579,R-HSA-109582,Hemostasis,TAS,Homo sapiens
2594,Rivaroxaban,9875401,CHEBI:68579,R-HSA-9769735,Initiation of coagulation cascade,TAS,Homo sapiens
2594,Rivaroxaban,9875401,CHEBI:68579,R-HSA-9769739,Regulation of clotting cascade,TAS,Homo sapiens
2594,Rivaroxaban,9875401,CHEBI:68579,R-HSA-9769740,Coagulation pathway,TAS,Homo sapiens
2594,Rivaroxaban,9875401,CHEBI:68579,R-HSA-9769743,Amplification and propagation of coagulation cascade,TAS,Homo sapiens
2595,Rivastigmine,77991,CHEBI:8874,R-HSA-112311,Neurotransmitter clearance,TAS,Homo sapiens
2595,Rivastigmine,77991,CHEBI:8874,R-HSA-112315,Transmission across Chemical Synapses,TAS,Homo sapiens
2595,Rivastigmine,77991,CHEBI:8874,R-HSA-112316,Neuronal System,TAS,Homo sapiens
2595,Rivastigmine,77991,CHEBI:8874,R-HSA-1430728,Metabolism,TAS,Homo sapiens
2595,Rivastigmine,77991,CHEBI:8874,R-HSA-1483191,Synthesis of PC,TAS,Homo sapiens
2595,Rivastigmine,77991,CHEBI:8874,R-HSA-1483206,Glycerophospholipid biosynthesis,TAS,Homo sapiens
2595,Rivastigmine,77991,CHEBI:8874,R-HSA-1483257,Phospholipid metabolism,TAS,Homo sapiens
2595,Rivastigmine,77991,CHEBI:8874,R-HSA-556833,Metabolism of lipids,TAS,Homo sapiens
2598,Rizatriptan,5078,CHEBI:48273,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
2598,Rizatriptan,5078,CHEBI:48273,R-HSA-372790,Signaling by GPCR,TAS,Homo sapiens
2598,Rizatriptan,5078,CHEBI:48273,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),TAS,Homo sapiens
2598,Rizatriptan,5078,CHEBI:48273,R-HSA-375280,Amine ligand-binding receptors,TAS,Homo sapiens
2598,Rizatriptan,5078,CHEBI:48273,R-HSA-390666,Serotonin receptors,TAS,Homo sapiens
2598,Rizatriptan,5078,CHEBI:48273,R-HSA-500792,GPCR ligand binding,TAS,Homo sapiens
2604,Rofecoxib,5090,CHEBI:8887,R-HSA-1430728,Metabolism,TAS,Homo sapiens
2604,Rofecoxib,5090,CHEBI:8887,R-HSA-2142753,Arachidonate metabolism,TAS,Homo sapiens
2604,Rofecoxib,5090,CHEBI:8887,R-HSA-2162123,Synthesis of Prostaglandins (PG) and Thromboxanes (TX),TAS,Homo sapiens
2604,Rofecoxib,5090,CHEBI:8887,R-HSA-556833,Metabolism of lipids,TAS,Homo sapiens
2604,Rofecoxib,5090,CHEBI:8887,R-HSA-8978868,Fatty acid metabolism,TAS,Homo sapiens
2605,Roflumilast,449193,CHEBI:47657,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
2605,Roflumilast,449193,CHEBI:47657,R-HSA-372790,Signaling by GPCR,TAS,Homo sapiens
2605,Roflumilast,449193,CHEBI:47657,R-HSA-388396,GPCR downstream signalling,TAS,Homo sapiens
2605,Roflumilast,449193,CHEBI:47657,R-HSA-418555,G alpha (s) signalling events,TAS,Homo sapiens
2610,Romidepsin,5352062,CHEBI:61080,R-HSA-1643685,Disease,TAS,Homo sapiens
2610,Romidepsin,5352062,CHEBI:61080,R-HSA-3214815,HDACs deacetylate histones,TAS,Homo sapiens
2610,Romidepsin,5352062,CHEBI:61080,R-HSA-3247509,Chromatin modifying enzymes,TAS,Homo sapiens
2610,Romidepsin,5352062,CHEBI:61080,R-HSA-4839726,Chromatin organization,TAS,Homo sapiens
2610,Romidepsin,5352062,CHEBI:61080,R-HSA-5663205,Infectious disease,TAS,Homo sapiens
2610,Romidepsin,5352062,CHEBI:61080,R-HSA-9679191,Potential therapeutics for SARS,TAS,Homo sapiens
2610,Romidepsin,5352062,CHEBI:61080,R-HSA-9679506,SARS-CoV Infections,TAS,Homo sapiens
2610,Romidepsin,5352062,CHEBI:61080,R-HSA-9824446,Viral Infection Pathways,TAS,Homo sapiens
2616,Rosiglitazone,77999,CHEBI:50122,R-HSA-1266738,Developmental Biology,TAS,Homo sapiens
2616,Rosiglitazone,77999,CHEBI:50122,R-HSA-1430728,Metabolism,TAS,Homo sapiens
2616,Rosiglitazone,77999,CHEBI:50122,R-HSA-163685,Integration of energy metabolism,TAS,Homo sapiens
2616,Rosiglitazone,77999,CHEBI:50122,R-HSA-381340,Transcriptional regulation of white adipocyte differentiation,TAS,Homo sapiens
2616,Rosiglitazone,77999,CHEBI:50122,R-HSA-400451,Free fatty acids regulate insulin secretion,TAS,Homo sapiens
2616,Rosiglitazone,77999,CHEBI:50122,R-HSA-422356,Regulation of insulin secretion,TAS,Homo sapiens
2616,Rosiglitazone,77999,CHEBI:50122,R-HSA-434316,Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion,TAS,Homo sapiens
2616,Rosiglitazone,77999,CHEBI:50122,R-HSA-9843745,Adipogenesis,TAS,Homo sapiens
2618,Rosuvastatin,446157,CHEBI:38545,R-HSA-1430728,Metabolism,TAS,Homo sapiens
2618,Rosuvastatin,446157,CHEBI:38545,R-HSA-191273,Cholesterol biosynthesis,TAS,Homo sapiens
2618,Rosuvastatin,446157,CHEBI:38545,R-HSA-556833,Metabolism of lipids,TAS,Homo sapiens
2618,Rosuvastatin,446157,CHEBI:38545,R-HSA-8957322,Metabolism of steroids,TAS,Homo sapiens
2618,Rosuvastatin,446157,CHEBI:38545,R-HSA-9969896,Lanosterol biosynthesis,TAS,Homo sapiens
2627,Rupatadine,133017,CHEBI:135673,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
2627,Rupatadine,133017,CHEBI:135673,R-HSA-372790,Signaling by GPCR,TAS,Homo sapiens
2627,Rupatadine,133017,CHEBI:135673,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),TAS,Homo sapiens
2627,Rupatadine,133017,CHEBI:135673,R-HSA-375280,Amine ligand-binding receptors,TAS,Homo sapiens
2627,Rupatadine,133017,CHEBI:135673,R-HSA-390650,Histamine receptors,TAS,Homo sapiens
2627,Rupatadine,133017,CHEBI:135673,R-HSA-500792,GPCR ligand binding,TAS,Homo sapiens
2631,Sacubitril,9811834,CHEBI:134714,R-HSA-397014,Muscle contraction,TAS,Homo sapiens
2631,Sacubitril,9811834,CHEBI:134714,R-HSA-5576891,Cardiac conduction,TAS,Homo sapiens
2631,Sacubitril,9811834,CHEBI:134714,R-HSA-5578768,Physiological factors,TAS,Homo sapiens
2632,Safinamide,131682,CHEBI:134718,R-HSA-140179,Amine Oxidase reactions,TAS,Homo sapiens
2632,Safinamide,131682,CHEBI:134718,R-HSA-141333,Biogenic amines are oxidatively deaminated to aldehydes by MAOA and MAOB,TAS,Homo sapiens
2632,Safinamide,131682,CHEBI:134718,R-HSA-1430728,Metabolism,TAS,Homo sapiens
2632,Safinamide,131682,CHEBI:134718,R-HSA-211859,Biological oxidations,TAS,Homo sapiens
2632,Safinamide,131682,CHEBI:134718,R-HSA-211945,Phase I - Functionalization of compounds,TAS,Homo sapiens
2652,Scopolamine,3000322,CHEBI:16794,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
2652,Scopolamine,3000322,CHEBI:16794,R-HSA-372790,Signaling by GPCR,TAS,Homo sapiens
2652,Scopolamine,3000322,CHEBI:16794,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),TAS,Homo sapiens
2652,Scopolamine,3000322,CHEBI:16794,R-HSA-375280,Amine ligand-binding receptors,TAS,Homo sapiens
2652,Scopolamine,3000322,CHEBI:16794,R-HSA-390648,Muscarinic acetylcholine receptors,TAS,Homo sapiens
2652,Scopolamine,3000322,CHEBI:16794,R-HSA-500792,GPCR ligand binding,TAS,Homo sapiens
2664,Selumetinib,10127622,CHEBI:90227,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
2664,Selumetinib,10127622,CHEBI:90227,R-HSA-5673001,RAF/MAP kinase cascade,TAS,Homo sapiens
2664,Selumetinib,10127622,CHEBI:90227,R-HSA-5674135,MAP2K and MAPK activation,TAS,Homo sapiens
2664,Selumetinib,10127622,CHEBI:90227,R-HSA-5683057,MAPK family signaling cascades,TAS,Homo sapiens
2664,Selumetinib,10127622,CHEBI:90227,R-HSA-5684996,MAPK1/MAPK3 signaling,TAS,Homo sapiens
2665,Semaglutide,56843331,CHEBI:167574,R-HSA-1430728,Metabolism,TAS,Homo sapiens
2665,Semaglutide,56843331,CHEBI:167574,R-HSA-163685,Integration of energy metabolism,TAS,Homo sapiens
2665,Semaglutide,56843331,CHEBI:167574,R-HSA-381676,Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,TAS,Homo sapiens
2665,Semaglutide,56843331,CHEBI:167574,R-HSA-422356,Regulation of insulin secretion,TAS,Homo sapiens
2666,Semaxanib,5329098,CHEBI:91083,R-HSA-1280215,Cytokine Signaling in Immune system,TAS,Homo sapiens
2666,Semaxanib,5329098,CHEBI:91083,R-HSA-1643685,Disease,TAS,Homo sapiens
2666,Semaxanib,5329098,CHEBI:91083,R-HSA-168256,Immune System,TAS,Homo sapiens
2666,Semaxanib,5329098,CHEBI:91083,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,TAS,Homo sapiens
2666,Semaxanib,5329098,CHEBI:91083,R-HSA-9607240,FLT3 Signaling,TAS,Homo sapiens
2666,Semaxanib,5329098,CHEBI:91083,R-HSA-9682385,FLT3 signaling in disease,TAS,Homo sapiens
2666,Semaxanib,5329098,CHEBI:91083,R-HSA-9702506,Drug resistance of FLT3 mutants,TAS,Homo sapiens
2666,Semaxanib,5329098,CHEBI:91083,R-HSA-9702509,FLT3 mutants bind TKIs,TAS,Homo sapiens
2666,Semaxanib,5329098,CHEBI:91083,R-HSA-9702577,semaxanib-resistant FLT3 mutants,TAS,Homo sapiens
2673,Sertindole,60149,CHEBI:9122,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
2673,Sertindole,60149,CHEBI:9122,R-HSA-372790,Signaling by GPCR,TAS,Homo sapiens
2673,Sertindole,60149,CHEBI:9122,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),TAS,Homo sapiens
2673,Sertindole,60149,CHEBI:9122,R-HSA-375280,Amine ligand-binding receptors,TAS,Homo sapiens
2673,Sertindole,60149,CHEBI:9122,R-HSA-390651,Dopamine receptors,TAS,Homo sapiens
2673,Sertindole,60149,CHEBI:9122,R-HSA-390666,Serotonin receptors,TAS,Homo sapiens
2673,Sertindole,60149,CHEBI:9122,R-HSA-500792,GPCR ligand binding,TAS,Homo sapiens
2674,Sertraline,68617,CHEBI:9123,R-HSA-112311,Neurotransmitter clearance,TAS,Homo sapiens
2674,Sertraline,68617,CHEBI:9123,R-HSA-112315,Transmission across Chemical Synapses,TAS,Homo sapiens
2674,Sertraline,68617,CHEBI:9123,R-HSA-112316,Neuronal System,TAS,Homo sapiens
2674,Sertraline,68617,CHEBI:9123,R-HSA-380615,Serotonin clearance from the synaptic cleft,TAS,Homo sapiens
2680,Sildenafil,135398744,CHEBI:9139,R-HSA-397014,Muscle contraction,TAS,Homo sapiens
2680,Sildenafil,135398744,CHEBI:9139,R-HSA-445355,Smooth Muscle Contraction,TAS,Homo sapiens
2684,Simeprevir,24873435,CHEBI:134743,R-HSA-1643685,Disease,TAS,Homo sapiens
2684,Simeprevir,24873435,CHEBI:134743,R-HSA-1643685,Disease,IEA,Homo sapiens
2684,Simeprevir,24873435,CHEBI:134743,R-HSA-5663205,Infectious disease,TAS,Homo sapiens
2684,Simeprevir,24873435,CHEBI:134743,R-HSA-5663205,Infectious disease,IEA,Homo sapiens
2684,Simeprevir,24873435,CHEBI:134743,R-HSA-9678108,SARS-CoV-1 Infection,TAS,Homo sapiens
2684,Simeprevir,24873435,CHEBI:134743,R-HSA-9679504,Translation of Replicase and Assembly of the Replication Transcription Complex,TAS,Homo sapiens
2684,Simeprevir,24873435,CHEBI:134743,R-HSA-9679506,SARS-CoV Infections,TAS,Homo sapiens
2684,Simeprevir,24873435,CHEBI:134743,R-HSA-9679506,SARS-CoV Infections,IEA,Homo sapiens
2684,Simeprevir,24873435,CHEBI:134743,R-HSA-9679514,SARS-CoV-1 Genome Replication and Transcription,TAS,Homo sapiens
2684,Simeprevir,24873435,CHEBI:134743,R-HSA-9682706,Replication of the SARS-CoV-1 genome,TAS,Homo sapiens
2684,Simeprevir,24873435,CHEBI:134743,R-HSA-9684325,Maturation of replicase proteins,TAS,Homo sapiens
2684,Simeprevir,24873435,CHEBI:134743,R-HSA-9694301,Maturation of replicase proteins,TAS,Homo sapiens
2684,Simeprevir,24873435,CHEBI:134743,R-HSA-9694516,SARS-CoV-2 Infection,TAS,Homo sapiens
2684,Simeprevir,24873435,CHEBI:134743,R-HSA-9694516,SARS-CoV-2 Infection,IEA,Homo sapiens
2684,Simeprevir,24873435,CHEBI:134743,R-HSA-9694676,Translation of Replicase and Assembly of the Replication Transcription Complex,TAS,Homo sapiens
2684,Simeprevir,24873435,CHEBI:134743,R-HSA-9694682,SARS-CoV-2 Genome Replication and Transcription,TAS,Homo sapiens
2684,Simeprevir,24873435,CHEBI:134743,R-HSA-9694682,SARS-CoV-2 Genome Replication and Transcription,IEA,Homo sapiens
2684,Simeprevir,24873435,CHEBI:134743,R-HSA-9694686,Replication of the SARS-CoV-2 genome,TAS,Homo sapiens
2684,Simeprevir,24873435,CHEBI:134743,R-HSA-9694686,Replication of the SARS-CoV-2 genome,IEA,Homo sapiens
2684,Simeprevir,24873435,CHEBI:134743,R-HSA-9772572,Early SARS-CoV-2 Infection Events,TAS,Homo sapiens
2684,Simeprevir,24873435,CHEBI:134743,R-HSA-9772572,Early SARS-CoV-2 Infection Events,IEA,Homo sapiens
2684,Simeprevir,24873435,CHEBI:134743,R-HSA-9824446,Viral Infection Pathways,TAS,Homo sapiens
2684,Simeprevir,24873435,CHEBI:134743,R-HSA-9824446,Viral Infection Pathways,IEA,Homo sapiens
2686,Simvastatin,54454,CHEBI:9150,R-HSA-1430728,Metabolism,TAS,Homo sapiens
2686,Simvastatin,54454,CHEBI:9150,R-HSA-191273,Cholesterol biosynthesis,TAS,Homo sapiens
2686,Simvastatin,54454,CHEBI:9150,R-HSA-556833,Metabolism of lipids,TAS,Homo sapiens
2686,Simvastatin,54454,CHEBI:9150,R-HSA-8957322,Metabolism of steroids,TAS,Homo sapiens
2686,Simvastatin,54454,CHEBI:9150,R-HSA-9969896,Lanosterol biosynthesis,TAS,Homo sapiens
2689,Sirolimus,5284616,CHEBI:9168,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
2689,Sirolimus,5284616,CHEBI:9168,R-HSA-1643685,Disease,TAS,Homo sapiens
2689,Sirolimus,5284616,CHEBI:9168,R-HSA-165159,MTOR signalling,TAS,Homo sapiens
2689,Sirolimus,5284616,CHEBI:9168,R-HSA-166208,mTORC1-mediated signalling,TAS,Homo sapiens
2689,Sirolimus,5284616,CHEBI:9168,R-HSA-5663205,Infectious disease,TAS,Homo sapiens
2689,Sirolimus,5284616,CHEBI:9168,R-HSA-9679191,Potential therapeutics for SARS,TAS,Homo sapiens
2689,Sirolimus,5284616,CHEBI:9168,R-HSA-9679506,SARS-CoV Infections,TAS,Homo sapiens
2689,Sirolimus,5284616,CHEBI:9168,R-HSA-9824446,Viral Infection Pathways,TAS,Homo sapiens
2692,Sitagliptin,4369359,CHEBI:40237,R-HSA-2980736,Peptide hormone metabolism,TAS,Homo sapiens
2692,Sitagliptin,4369359,CHEBI:40237,R-HSA-381771,"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)",TAS,Homo sapiens
2692,Sitagliptin,4369359,CHEBI:40237,R-HSA-392499,Metabolism of proteins,TAS,Homo sapiens
2692,Sitagliptin,4369359,CHEBI:40237,R-HSA-400508,"Incretin synthesis, secretion, and inactivation",TAS,Homo sapiens
2693,Sitaxentan,216235,CHEBI:135736,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
2693,Sitaxentan,216235,CHEBI:135736,R-HSA-372790,Signaling by GPCR,TAS,Homo sapiens
2693,Sitaxentan,216235,CHEBI:135736,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),TAS,Homo sapiens
2693,Sitaxentan,216235,CHEBI:135736,R-HSA-375276,Peptide ligand-binding receptors,TAS,Homo sapiens
2693,Sitaxentan,216235,CHEBI:135736,R-HSA-500792,GPCR ligand binding,TAS,Homo sapiens
2697,Sodium cation,923,CHEBI:29101,R-HSA-109582,Hemostasis,TAS,Homo sapiens
2697,Sodium cation,923,CHEBI:29101,R-HSA-112310,Neurotransmitter release cycle,TAS,Homo sapiens
2697,Sodium cation,923,CHEBI:29101,R-HSA-112311,Neurotransmitter clearance,TAS,Homo sapiens
2697,Sodium cation,923,CHEBI:29101,R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,TAS,Homo sapiens
2697,Sodium cation,923,CHEBI:29101,R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,IEA,Homo sapiens
2697,Sodium cation,923,CHEBI:29101,R-HSA-112315,Transmission across Chemical Synapses,TAS,Homo sapiens
2697,Sodium cation,923,CHEBI:29101,R-HSA-112315,Transmission across Chemical Synapses,IEA,Homo sapiens
2697,Sodium cation,923,CHEBI:29101,R-HSA-112316,Neuronal System,TAS,Homo sapiens
