CID105487068,Mersyndol,1864,Mersalyl,0.7059,,9806195.0,COC(CNC(=O)C1=CC=CC=C1OCC(=O)[O-])C[Hg+].[OH-].[Na+],5487068,9806195.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID106437075,Timentin,1844,Memantine,0.7059,CHEBI:64312,4054.0,CC12CC3CC(C1)(CC(C3)(C2)N)C,6437075,4054.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID111672461,gadofosveset,1401,Gadofosveset trisodium,0.7059,,73049652.0,C1CC(CCC1OP(=O)([O-])OCC(CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-])(C2=CC=CC=C2)C3=CC=CC=C3.[Na+].[Na+].[Na+].[Gd+3],11672461,73049652.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID116131215,Abarelix,875,Degarelix,0.7059,CHEBI:135961,16136245.0,CC(C)CC(C(=O)NC(CCCCNC(C)C)C(=O)N1CCCC1C(=O)NC(C)C(=O)N)NC(=O)C(CC2=CC=C(C=C2)NC(=O)N)NC(=O)C(CC3=CC=C(C=C3)NC(=O)C4CC(=O)NC(=O)N4)NC(=O)C(CO)NC(=O)C(CC5=CN=CC=C5)NC(=O)C(CC6=CC=C(C=C6)Cl)NC(=O)C(CC7=CC8=CC=CC=C8C=C7)NC(=O)C,16131215,16136245.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID116131215,Abarelix,2021,Nafarelin,0.7059,,25077405.0,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(=O)N)NC(=O)C(CC2=CC3=CC=CC=C3C=C2)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CO)NC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C(CC7=CN=CN7)NC(=O)C8CCC(=O)N8,16131215,25077405.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID116132441,Refludan,1114,Enflurane,0.7059,CHEBI:4792,3226.0,C(C(OC(F)F)(F)F)(F)Cl,16132441,3226.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID122834577,nesiritide,2097,Nitrite,0.7059,CHEBI:16301,946.0,N(=O)[O-],22834577,946.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID144564722,Promacta,2363,Piracetam,0.7059,CHEBI:32010,4843.0,C1CC(=O)N(C1)CC(=O)N,44564722,4843.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID153477714,heparin,1494,Hesperetin,0.7059,CHEBI:28230,72281.0,COC1=C(C=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O,53477714,72281.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100000143,leucovorin,1321,Fluocortin,0.7,CHEBI:182409,22875828.0,CC1CC2C3CC(C4=CC(=O)C=CC4(C3C(CC2(C1C(=O)C(=O)O)C)O)C)F,143,22875828.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100002168,amorolfine,218,Amiodarone,0.7,CHEBI:2663,2157.0,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I,2168,2157.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100002883,crotamiton,1154,Ergotamine,0.7,CHEBI:64318,8223.0,CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C,2883,8223.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100003121,valproate,97,Acamprosate,0.7,CHEBI:51041,71158.0,CC(=O)NCCCS(=O)(=O)O,3121,71158.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100003155,dothiepin,772,Clothiapine,0.7,CHEBI:31424,16351.0,CN1CCN(CC1)C2=NC3=CC=CC=C3SC4=C2C=C(C=C4)Cl,3155,16351.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100003250,ergonovine,1154,Ergotamine,0.7,CHEBI:64318,8223.0,CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C,3250,8223.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100003777,isopropyl,1963,Misoprostol,0.7,CHEBI:94387,5282381.0,CCCCC(C)(CC=CC1C(CC(=O)C1CCCCCCC(=O)OC)O)O,3777,5282381.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100004046,mefloquine,1313,Flumequine,0.7,CHEBI:85269,3374.0,CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2)F)C(=O)O,4046,3374.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100004046,mefloquine,1932,Metocurine,0.7,CHEBI:6900,21233.0,C[N+]1(CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C6C(CC7=CC(=C(C=C7)OC)O3)[N+](CCC6=CC(=C5OC)OC)(C)C)OC)C,4046,21233.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100004178,mexiletine,1206,Etilefrine,0.7,CHEBI:91518,3306.0,CCNCC(C1=CC(=CC=C1)O)O,4178,3306.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100004178,mexiletine,2917,Tiletamine,0.7,CHEBI:94356,26533.0,CCNC1(CCCCC1=O)C2=CC=CS2,4178,26533.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100004205,mirtazapine,1958,Minaprine,0.7,CHEBI:51038,4199.0,CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3,4205,4199.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100004236,modafinil,1962,Mirodenafil,0.7,CHEBI:136049,135497803.0,CCCC1=CN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CCO)OCCC)CC,4236,135497803.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100004274,tetrofosmin,1879,Metformin,0.7,CHEBI:6801,4091.0,CN(C)C(=N)N=C(N)N,4274,4091.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100004274,tetrofosmin,2851,Terazosin,0.7,CHEBI:9445,5401.0,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC,4274,5401.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100004673,pamidronate,2222,Palmidrol,0.7,CHEBI:71464,4671.0,CCCCCCCCCCCCCCCC(=O)NCCO,4673,4671.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100004891,praziquantel,2273,Perazine,0.7,CHEBI:59118,4744.0,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=CC=CC=C42,4891,4744.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100005538,retinoic,164,Alitretinoin,0.7,CHEBI:50648,449171.0,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,5538,449171.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100006451,bromcresol,478,Bromisoval,0.7,CHEBI:77043,2447.0,CC(C)C(C(=O)NC(=O)N)Br,6451,2447.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100007638,monobenzone,391,Benzilone,0.7,CHEBI:135496,66248.0,CC[N+]1(CCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)CC,7638,66248.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100023982,gadolinium,123,Aclidinium,0.7,CHEBI:65346,11434515.0,C1C[N+]2(CCC1C(C2)OC(=O)C(C3=CC=CS3)(C4=CC=CS4)O)CCCOC5=CC=CC=C5,23982,11434515.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100036523,gonadorelin,1462,Goserelin,0.7,CHEBI:5523,5311128.0,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NNC(=O)N)NC(=O)C(COC(C)(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6,36523,5311128.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100036523,gonadorelin,1473,Guanadrel,0.7,CHEBI:5555,38521.0,C1CCC2(CC1)OCC(O2)CN=C(N)N,36523,38521.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100036523,gonadorelin,2021,Nafarelin,0.7,,25077405.0,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(=O)N)NC(=O)C(CC2=CC3=CC=CC=C3C=C2)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CO)NC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C(CC7=CN=CN7)NC(=O)C8CCC(=O)N8,36523,25077405.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100037720,pentosan,2321,Phentolamine,0.7,CHEBI:8081,5775.0,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O,37720,5775.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100038904,carboplatin,568,Carbidopa,0.7,CHEBI:39585,34359.0,CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)NN,38904,34359.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100041684,nitazoxanide,1559,Idazoxan,0.7,CHEBI:5862,54459.0,C1CN=C(N1)C2COC3=CC=CC=C3O2,41684,54459.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100044563,lodoxamide,1030,Dopexamine,0.7,CHEBI:135507,55483.0,C1=CC=C(C=C1)CCNCCCCCCNCCC2=CC(=C(C=C2)O)O,44563,55483.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100044564,lodoxamide,1030,Dopexamine,0.7,CHEBI:135507,55483.0,C1=CC=C(C=C1)CCNCCCCCCNCCC2=CC(=C(C=C2)O)O,44564,55483.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100047319,atracurium,150,Alcuronium,0.7,CHEBI:55313,21158560.0,C=CC[N+]12CCC34C1CC(C(=CCO)C2)C5=CN6C7C(=CN(C53)C8=CC=CC=C48)C9CC1C7(CC[N+]1(CC9=CCO)CC=C)C1=CC=CC=C16,47319,21158560.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100054373,Octreotide,1680,Lanreotide,0.7,,6918011.0,CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)N)C(=O)NC(C(C)O)C(=O)N,54373,6918011.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100055480,milnacipran,1958,Minaprine,0.7,CHEBI:51038,4199.0,CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3,55480,4199.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100065840,colestimide,1925,Metiamide,0.7,CHEBI:6896,1548992.0,CC1=C(N=CN1)CSCCNC(=S)NC,65840,1548992.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100083606,strontium,2702,Sofpironium,0.7,,86301317.0,CCOC(=O)C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C,83606,86301317.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100122316,rasagiline,766,Clorgiline,0.7,CHEBI:3763,4380.0,CN(CCCOC1=C(C=C(C=C1)Cl)Cl)CC#C,122316,4380.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100122316,rasagiline,2410,Prajmaline,0.7,CHEBI:135560,76959818.0,CCC[N+]12C3CC(C(C1O)CC)C4C2CC5(C3N(C6=CC=CC=C65)C)C4O,122316,76959818.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100135113,sacrosidase,126,Acteoside,0.7,CHEBI:132853,5281800.0,CC1C(C(C(C(O1)OC2C(C(OC(C2OC(=O)C=CC3=CC(=C(C=C3)O)O)CO)OCCC4=CC(=C(C=C4)O)O)O)O)O)O,135113,5281800.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100160051,colesevelam,2677,Sevelamer,0.7,,,,160051,,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID100192155,Prednefrin,2318,Phenserine,0.7,,192706.0,CC12CCN(C1N(C3=C2C=C(C=C3)OC(=O)NC4=CC=CC=C4)C)C,192155,192706.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID103081884,copolymer,2652,Scopolamine,0.7,CHEBI:16794,3000322.0,CN1C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4,3081884,3000322.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID106102852,gadobutrol,352,Bambuterol,0.7,CHEBI:553827,54766.0,CC(C)(C)NCC(C1=CC(=CC(=C1)OC(=O)N(C)C)OC(=O)N(C)C)O,6102852,54766.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID106452749,Locorten,741,Clocortolone,0.7,CHEBI:59582,5311052.0,CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1C(=O)CO)C)O)Cl)C)F,6452749,5311052.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID109898619,Depreotide,919,Dexetimide,0.7,CHEBI:135531,30843.0,C1CN(CCC1C2(CCC(=O)NC2=O)C3=CC=CC=C3)CC4=CC=CC=C4,9898619,30843.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID109898619,Depreotide,1680,Lanreotide,0.7,,6918011.0,CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)N)C(=O)NC(C(C)O)C(=O)N,9898619,6918011.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID111979316,vasopressin,1783,Lypressin,0.7,CHEBI:94802,644076.0,C1CC(N(C1)C(=O)C2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)N)C(=O)NC(CCCCN)C(=O)NCC(=O)N,11979316,644076.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID116129690,ziconotide,2339,Picotamide,0.7,CHEBI:93175,4814.0,COC1=C(C=C(C=C1)C(=O)NCC2=CN=CC=C2)C(=O)NCC3=CN=CC=C3,16129690,4814.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID116129690,ziconotide,3150,Zinc oxide,0.7,,3007857.0,[O-2].[Zn+2],16129690,3007857.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID116156130,exenatide,1191,Ethenzamide,0.7,CHEBI:31564,3282.0,CCOC1=CC=CC=C1C(=O)N,16156130,3282.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID116156130,exenatide,2388,Plecanatide,0.7,,70693500.0,CC1C(=O)NC2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(NC(=O)CNC(=O)C(NC2=O)C(C)O)C(=O)NC(CC(C)C)C(=O)O)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)C(C)C)CC(=O)N)C(C)C)CC(C)C)CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)N)N,16156130,70693500.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID144201343,ecallantide,362,Beclamide,0.7,CHEBI:134859,10391.0,C1=CC=C(C=C1)CNC(=O)CCCl,44201343,10391.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID144201343,ecallantide,1111,Encainide,0.7,CHEBI:4788,48041.0,CN1CCCCC1CCC2=CC=CC=C2NC(=O)C3=CC=C(C=C3)OC,44201343,48041.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
CID144564722,Promacta,2461,Propacetamol,0.7,CHEBI:135089,68865.0,CCN(CC)CC(=O)OC1=CC=C(C=C1)NC(=O)C,44564722,68865.0,False,LOW_REVIEW,,Low similarity; likely unsafe automatic match
