"# GtoPdb Version: 2026.2 - published: 2026-06-15"
"Target","Target ID","Target Subunit IDs","Target Gene Symbol","Target UniProt ID","Target Ensembl Gene ID","Target Ligand","Target Ligand ID","Target Ligand Subunit IDs","Target Ligand Gene Symbol","Target Ligand UniProt ID","Target Ligand Ensembl Gene ID","Target Ligand PubChem SID","Target Species","Ligand ID","Ligand","Ligand Type","Ligand Subunit IDs","Ligand Gene Symbol","Ligand Species","Ligand PubChem SID","Approved","Type","Action","Action comment","Selectivity","Endogenous","Primary Target","concentration Range","Affinity Units","Affinity High","Affinity Median","Affinity Low","Original Affinity Units","Original Affinity Low nm","Original Affinity Median nm","Original Affinity High nm","Original Affinity Relation","Assay Description","Receptor Site","Ligand Context","PubMed ID","Webpage URLs","Patent Numbers"
"Sodium/calcium exchanger 2","946",,"Slc8a2","P48768","ENSRNOG00000001492",,"",,,,,"","Rat","11160","neurounina-1",,,,,"434122220","false","Activator","Activation","","Not Determined","false","false","","pEC50","","8.770000457763672","","EC50","","1.7000000476837158","","=","Increase in sodium-dependent calcium efflux in BHK cells expressing rat Ncx2.","","","23066092",,
"Sodium/calcium exchanger 2","946",,"SLC8A2","Q9UPR5","ENSG00000118160",,"",,,,,"","Human","13934","SAR296968",,,,,"513757619","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","7.639999866485596","","IC50","","23.0","","=","","","","33602875",,
"Sodium/calcium exchanger 3","947",,"SLC8A3","P57103","ENSG00000100678",,"",,,,,"","Human","13934","SAR296968",,,,,"513757619","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","6.889999866485596","","IC50","","129.0","","=","","","","33602875",,
"Sodium/calcium exchanger 3","947",,"SLC8A3","P57103","ENSG00000100678",,"",,,,,"","Human","9484","YM-244769",,,,,"329968424","false","Inhibitor","Inhibition","","Selective","false","true","","pIC50","","7.739999771118164","","IC50","","18.0","","=","Inhibition of intracellular Na(+)-dependent [<sup>45</sup>]Ca(2+) uptake <i>via</i> NCX3.","","","16973719",,
"sodium-coupled neutral amino acid transporter 1","1169",,"SLC38A1","Q9H2H9","ENSG00000111371",,"",,,,,"","Human","4542","[<sup>14</sup>C]alanine",,,,,"178101263","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,,,
"sodium-coupled neutral amino acid transporter 1","1169",,"SLC38A1","Q9H2H9","ENSG00000111371",,"",,,,,"","Human","4543","[<sup>3</sup>H]alanine",,,,,"178101264","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,,,
"sodium-coupled neutral amino acid transporter 2","1170",,"SLC38A2","Q96QD8","ENSG00000134294",,"",,,,,"","Human","4542","[<sup>14</sup>C]alanine",,,,,"178101263","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,,,
"sodium-coupled neutral amino acid transporter 2","1170",,"SLC38A2","Q96QD8","ENSG00000134294",,"",,,,,"","Human","4543","[<sup>3</sup>H]alanine",,,,,"178101264","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,,,
"Sodium-coupled neutral amino acid transporter 3","1172",,"SLC38A3","Q99624","ENSG00000188338",,"",,,,,"","Human","4633","[<sup>14</sup>C]glutamine",,,,,"178101351","false","None","None","","Not Determined","false","false","","-","","","","-","","","","=","","","",,,
"Sodium-coupled neutral amino acid transporter 3","1172",,"SLC38A3","Q99624","ENSG00000188338",,"",,,,,"","Human","4634","[<sup>3</sup>H]glutamine",,,,,"178101352","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,,,
"sodium-coupled neutral amino acid transporter 4","1171",,"SLC38A4","Q969I6","ENSG00000139209",,"",,,,,"","Human","4542","[<sup>14</sup>C]alanine",,,,,"178101263","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,,,
"sodium-coupled neutral amino acid transporter 4","1171",,"SLC38A4","Q969I6","ENSG00000139209",,"",,,,,"","Human","4635","[<sup>14</sup>C]glycine",,,,,"178101353","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,,,
"sodium-coupled neutral amino acid transporter 4","1171",,"SLC38A4","Q969I6","ENSG00000139209",,"",,,,,"","Human","4543","[<sup>3</sup>H]alanine",,,,,"178101264","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,,,
"sodium-coupled neutral amino acid transporter 4","1171",,"SLC38A4","Q969I6","ENSG00000139209",,"",,,,,"","Human","4084","[<sup>3</sup>H]glycine",,,,,"178100907","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,,,
"Sodium-coupled neutral amino acid transporter 5","1173",,"SLC38A5","Q8WUX1","ENSG00000017483",,"",,,,,"","Human","4623","[<sup>14</sup>C]histidine",,,,,"178101341","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,,,
"Sodium-coupled neutral amino acid transporter 5","1173",,"SLC38A5","Q8WUX1","ENSG00000017483",,"",,,,,"","Human","4670","[<sup>3</sup>H]histidine",,,,,"178101385","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,,,
"Sodium-dependent vitamin C transporter 1","1041",,"SLC23A1","Q9UHI7","ENSG00000170482",,"",,,,,"","Human","4285","phloretin",,,,,"178101102","false","Inhibitor","Inhibition","","Non-selective","false","false","","pKi","","4.190000057220459","","Ki","","65000.0","","=","","","","10331392",,
"Sodium-dependent vitamin C transporter 1","1041",,"SLC23A1","Q9UHI7","ENSG00000170482",,"",,,,,"","Human","4532","[<sup>14</sup>C]ascorbic acid",,,,,"178101253","false","None","Binding","","Non-selective","false","false","","-","","","","-","","","","=","","","","11895172",,
"Sodium-dependent vitamin C transporter 2","1042",,"SLC23A2","Q9UGH3","ENSG00000089057",,"",,,,,"","Human","4532","[<sup>14</sup>C]ascorbic acid",,,,,"178101253","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,,,
"Sodium/glucose cotransporter 1","915",,"SLC5A1","P13866","ENSG00000100170",,"",,,,,"","Human","12335","bexagliflozin",,,,,"479821126","true","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","5.25","","IC50","","5600.0","","=","","","","21737266",,
"Sodium/glucose cotransporter 1","915",,"SLC5A1","P13866","ENSG00000100170",,"",,,,,"","Human","4582","canagliflozin",,,,,"178101303","true","Inhibitor","Inhibition","","Non-selective","false","false","","pIC50","","6.199999809265137","","IC50","","684.0","","=","","","","22355316",,
"Sodium/glucose cotransporter 1","915",,"SLC5A1","P13866","ENSG00000100170",,"",,,,,"","Human","4594","dapagliflozin",,,,,"178101315","true","Inhibitor","Inhibition","","Non-selective","false","false","","pIC50","","6.400000095367432","","IC50","","370.0","","=","","","","21398124",,
"Sodium/glucose cotransporter 1","915",,"SLC5A1","P13866","ENSG00000100170",,"",,,,,"","Human","4754","empagliflozin",,,,,"178101464","true","Inhibitor","Inhibition","","Non-selective","false","false","","pIC50","","5.099999904632568","","IC50","","7943.0","","=","","","","21985634",,
"Sodium/glucose cotransporter 1","915",,"SLC5A1","P13866","ENSG00000100170",,"",,,,,"","Human","11905","enavogliflozin",,,,,"461663460","true","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","6.260000228881836","","IC50","","549.0","","=","Determined by measuring the uptake of the substrate methyl a-D-glucopyranoside (AMG) in CHO cells expressing hSGLT1.","","","32183468",,
"Sodium/glucose cotransporter 1","915",,"SLC5A1","P13866","ENSG00000100170",,"",,,,,"","Human","8376","ertugliflozin",,,,,"252166588","true","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","5.710000038146973","","IC50","","1960.0","","=","","","","21449606",,
"Sodium/glucose cotransporter 1","915",,"Slc5a1","Q8C3K6","ENSMUSG00000011034",,"",,,,,"","Mouse","9394","ipragliflozin",,,,,"328083496","true","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","5.860000133514404","","IC50","","1380.0","","=","Measuring inhibition of sodium-dependent [<sup>14</sup>C]AMG-uptake in CHO cells expressing mSGLT1.","","","22139434",,
"Sodium/glucose cotransporter 1","915",,"Slc5a1","P53790","ENSRNOG00000017775",,"",,,,,"","Rat","9394","ipragliflozin",,,,,"328083496","true","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","5.929999828338623","","IC50","","1166.0","","=","Measuring inhibition of sodium-dependent [<sup>14</sup>C]AMG-uptake in CHO cells expressing rSGLT1.","","","22139434",,
"Sodium/glucose cotransporter 1","915",,"SLC5A1","P13866","ENSG00000100170",,"",,,,,"","Human","9394","ipragliflozin",,,,,"328083496","true","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","5.730000019073486","","IC50","","1876.0","","=","Measuring inhibition of sodium-dependent [<sup>14</sup>C]AMG-uptake in CHO cells expressing hSGLT1.","","","22139434",,
"Sodium/glucose cotransporter 1","915",,"SLC5A1","P13866","ENSG00000100170",,"",,,,,"","Human","10654","licogliflozin","https://patents.google.com/patent/WO2011048112A1",,,,"404859101","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","7.659999847412109","","IC50","","22.0","","=","Measuring inhibition of sodium-dependent [14]C- alpha-methyl-glucopyranoside (AMG) transport into the interior of cells transfected with hSGLT1.","","",,"https://patents.google.com/patent/WO2011048112A1","WO2011048112A1"
"Sodium/glucose cotransporter 1","915",,"SLC5A1","P13866","ENSG00000100170",,"",,,,,"","Human","9547","mizagliflozin",,,,,"336446933","false","Inhibitor","Inhibition","","Selective","false","false","","pKi","","7.570000171661377","","Ki","","27.0","","=","Monitoring the uptake of <sup>14</sup>C-labeled AMG","","","28410751",,
"Sodium/glucose cotransporter 1","915",,"SLC5A1","P13866","ENSG00000100170",,"",,,,,"","Human","4588","remogliflozin",,,,,"178101309","false","Inhibitor","Inhibition","","Non-selective","false","false","","pKi","","5.300000190734863","","Ki","","4520.0","","=","","","","18583547",,
"Sodium/glucose cotransporter 1","915",,"SLC5A1","P13866","ENSG00000100170",,"",,,,,"","Human","4587","sergliflozin",,,,,"178101308","false","Inhibitor","Inhibition","","Non-selective","false","false","","pKi","","5.099999904632568","","Ki","","7943.0","","=","","","","17050778",,
"Sodium/glucose cotransporter 1","915",,"SLC5A1","P13866","ENSG00000100170",,"",,,,,"","Human","8312","sotagliflozin",,,,,"252166524","true","Inhibitor","Inhibition","","Not Determined","false","true","","pIC50","","7.440000057220459","","IC50","","36.0","","=","","","","22739142",,
"Sodium/glucose cotransporter 1","915",,"SLC5A1","P13866","ENSG00000100170",,"",,,,,"","Human","9395","tofogliflozin",,,,,"328083497","true","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","5.070000171661377","","IC50","","8444.0","","=","Measuring inhibition of sodium-dependent [<sup>14</sup>C]AMG-uptake in CHO cells expressing hSGLT1.","","","22889351",,
"Sodium/glucose cotransporter 2","916",,"SLC5A2","P31639","ENSG00000140675",,"",,,,,"","Human","12335","bexagliflozin",,,,,"479821126","true","Inhibitor","Inhibition","","Selective","false","true","","pIC50","","8.640000343322754","","IC50","","2.299999952316284","","=","","","","21737266",,
"Sodium/glucose cotransporter 2","916",,"SLC5A2","P31639","ENSG00000140675",,"",,,,,"","Human","4582","canagliflozin",,,,,"178101303","true","Inhibitor","Inhibition","","Non-selective","false","true","","pIC50","","8.399999618530273","","IC50","","4.400000095367432","","=","","","","22355316",,
"Sodium/glucose cotransporter 2","916",,"SLC5A2","P31639","ENSG00000140675",,"",,,,,"","Human","4594","dapagliflozin",,,,,"178101315","true","Inhibitor","Inhibition","","Selective","false","true","","pIC50","","9.300000190734863","","IC50","","0.49000000953674316","","=","","","","20637636",,
"Sodium/glucose cotransporter 2","916",,"SLC5A2","P31639","ENSG00000140675",,"",,,,,"","Human","4754","empagliflozin",,,,,"178101464","true","Inhibitor","Inhibition","","Non-selective","false","true","","pIC50","","8.5","","IC50","","3.200000047683716","","=","","","","21985634",,
"Sodium/glucose cotransporter 2","916",,"SLC5A2","P31639","ENSG00000140675",,"",,,,,"","Human","11905","enavogliflozin",,,,,"461663460","true","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","9.100000381469727","","IC50","","0.800000011920929","","=","Determined by measuring the uptake of the substrate methyl a-D-glucopyranoside (AMG) in CHO cells expressing hSGLT2.","","","32183468",,
"Sodium/glucose cotransporter 2","916",,"SLC5A2","P31639","ENSG00000140675",,"",,,,,"","Human","8376","ertugliflozin",,,,,"252166588","true","Inhibitor","Inhibition","","Selective","false","true","","pIC50","","9.0600004196167","","IC50","","0.8769999742507935","","=","","","","21449606",,
"Sodium/glucose cotransporter 2","916",,"Slc5a2","Q923I7","ENSMUSG00000030781",,"",,,,,"","Mouse","9394","ipragliflozin",,,,,"328083496","true","Inhibitor","Inhibition","","Selective","false","false","","pIC50","","8.25","","IC50","","5.639999866485596","","=","Measuring inhibition of sodium-dependent [<sup>14</sup>C]AMG-uptake in CHO cells expressing mSGLT2.","","","22139434",,
"Sodium/glucose cotransporter 2","916",,"Slc5a2","P53792","ENSRNOG00000020039",,"",,,,,"","Rat","9394","ipragliflozin",,,,,"328083496","true","Inhibitor","Inhibition","","Selective","false","false","","pIC50","","8.199999809265137","","IC50","","6.369999885559082","","=","Measuring inhibition of sodium-dependent [<sup>14</sup>C]AMG-uptake in CHO cells expressing rSGLT2.","","","22139434",,
"Sodium/glucose cotransporter 2","916",,"SLC5A2","P31639","ENSG00000140675",,"",,,,,"","Human","9394","ipragliflozin",,,,,"328083496","true","Inhibitor","Inhibition","","Selective","false","true","","pIC50","","8.130000114440918","","IC50","","7.380000114440918","","=","Measuring inhibition of sodium-dependent [<sup>14</sup>C]AMG-uptake in CHO cells expressing hSGLT2.","","","22139434",,
"Sodium/glucose cotransporter 2","916",,"SLC5A2","P31639","ENSG00000140675",,"",,,,,"","Human","13950","janagliflozin","https://patents.google.com/patent/US9315438B2",,,,"513757635","true","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","8.600000381469727","","IC50","","2.5","","=","Determined in CHO cells stably expressing human SGLT2","","",,"https://patents.google.com/patent/US9315438B2","US9315438B2"
"Sodium/glucose cotransporter 2","916",,"SLC5A2","P31639","ENSG00000140675",,"",,,,,"","Human","10654","licogliflozin","https://patents.google.com/patent/WO2011048112A1",,,,"404859101","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","9.300000190734863","","IC50","","0.5","","=","Measuring inhibition of sodium-dependent [14]C- alpha-methyl-glucopyranoside (AMG) transport into the interior of cells transfected with hSGLT2.","","",,"https://patents.google.com/patent/WO2011048112A1","WO2011048112A1"
"Sodium/glucose cotransporter 2","916",,"SLC5A2","P31639","ENSG00000140675",,"",,,,,"","Human","4588","remogliflozin",,,,,"178101309","false","Inhibitor","Inhibition","","Non-selective","false","true","","pKi","","7.900000095367432","","Ki","","12.399999618530273","","=","","","","18583547",,
"Sodium/glucose cotransporter 2","916",,"SLC5A2","P31639","ENSG00000140675",,"",,,,,"","Human","4587","sergliflozin",,,,,"178101308","false","Inhibitor","Inhibition","","Non-selective","false","true","","pKi","","6.800000190734863","","Ki","","158.0","","=","","","","17050778",,
"Sodium/glucose cotransporter 2","916",,"SLC5A2","P31639","ENSG00000140675",,"",,,,,"","Human","8312","sotagliflozin",,,,,"252166524","true","Inhibitor","Inhibition","","Not Determined","false","true","","pIC50","","8.739999771118164","","IC50","","1.7999999523162842","","=","","","","22739142",,
"Sodium/glucose cotransporter 2","916",,"SLC5A2","P31639","ENSG00000140675",,"",,,,,"","Human","9395","tofogliflozin",,,,,"328083497","true","Inhibitor","Inhibition","","Selective","false","true","","pIC50","","8.539999961853027","","IC50","","2.9000000953674316","","=","Measuring inhibition of sodium-dependent [<sup>14</sup>C]AMG-uptake in CHO cells expressing hSGLT2.","","","22889351",,
"Sodium/hydrogen exchanger 1","948",,"Slc9a1","P26431","ENSRNOG00000007982",,"",,,,,"","Rat","2421","amiloride",,,,,"135649936","true","Inhibitor","Inhibition","","Not Determined","false","false","","pKi","6.0","","5.800000190734863","Ki","1600.0","","1000.0","=","","","","12832126",,
"Sodium/hydrogen exchanger 2","949",,,,,,"",,,,,"","Rabbit","2421","amiloride",,,,,"135649936","true","Inhibitor","Inhibition","","Not Determined","false","false","","pKi","7.099999904632568","","6.300000190734863","Ki","500.0","","80.0","=","","","","12832126",,
"Sodium/hydrogen exchanger 3","950",,"Slc9a3","P26433","ENSRNOG00000015159",,"",,,,,"","Rat","2421","amiloride",,,,,"135649936","true","Inhibitor","Inhibition","","Not Determined","false","false","","pKi","","4.0","","Ki","","100000.0","",">","","","","12832126",,
"Sodium/hydrogen exchanger 3","950",,"SLC9A3","P48764","ENSG00000066230",,"",,,,,"","Human","14075","repunapanor","https://patents.google.com/patent/US20170210736A1",,,,"518520702","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","8.619999885559082","","IC50","","2.4000000953674316","","=","","","",,"https://patents.google.com/patent/US20170210736A1","US20170210736A1"
"Sodium/hydrogen exchanger 3","950",,"Slc9a3","P26433","ENSRNOG00000015159",,"",,,,,"","Rat","8449","tenapanor","http://www.google.com/patents/US8541448",,,,"252166659","true","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","7.0","","IC50","","100.0","","<","","","",,"http://www.google.com/patents/US8541448","US8541448 B2"
"Sodium/hydrogen exchanger 5","952",,"SLC9A5","Q14940","ENSG00000135740",,"",,,,,"","Human","2421","amiloride",,,,,"135649936","true","Inhibitor","Inhibition","","Not Determined","false","false","","pKi","","4.679999828338623","","Ki","","21000.0","","=","","","","12832126",,
"Sodium/nucleoside cotransporter 2","1115",,"SLC28A2","O43868","ENSG00000137860",,"",,,,,"","Human","8485","compound 48 [PMID: 25815140]",,,,,"252166693","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","6.190000057220459","","IC50","","640.0","","=","","","","25815140",,
"Sodium phosphate 2","1136",,"SLC34A2","O95436","ENSG00000157765",,"",,,,,"","Human","8405","lifastuzumab vedotin","http://www.google.com/patents/US8535675",,,,"252166615","false","Antibody","Binding","","Selective","false","true","","-","","","","-","","","","=","","","",,"http://www.google.com/patents/US8535675","US8535675 B2"
"Sodium phosphate 2","1136",,"SLC34A2","O95436","ENSG00000157765",,"",,,,,"","Human","12115","compound 15 [PMID: 35034442]",,,,,"472319237","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","7.190000057220459","","IC50","","64.0","","=","","","","35034442",,
"Sodium/potassium/calcium exchanger 6","1050",,"SLC8B1","Q6J4K2","ENSG00000089060",,"",,,,,"","Human","11611","CGP-37157",,,,,"442878645","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","5.800000190734863","","IC50","","1600.0","","=","","","","26774037",,
"sodium/potassium-transporting ATPase subunit &alpha;-1","833",,"ATP1A1","P05023","ENSG00000163399",,"",,,,,"","Human","6794","acetyldigitoxin",,,,,"178103400","true","Inhibitor","Inhibition","","Family selective","false","true","","-","","","","-","","","","=","","","",,,
"sodium/potassium-transporting ATPase subunit &alpha;-1","833",,"ATP1A1","P05023","ENSG00000163399",,"",,,,,"","Human","6806","deslanoside",,,,,"178103412","true","Inhibitor","Inhibition","","Family selective","false","true","","-","","","","-","","","","=","","","",,,
"sodium/potassium-transporting ATPase subunit &alpha;-1","833",,,,,,"",,,,,"","Dog","6782","digitoxin",,,,,"178103388","true","Inhibitor","Inhibition","","Family selective","false","false","","pIC50","","8.100000381469727","","IC50","","8.0","","=","","","","8421289",,
"sodium/potassium-transporting ATPase subunit &alpha;-1","833",,"ATP1A1","P05023","ENSG00000163399",,"",,,,,"","Human","6782","digitoxin",,,,,"178103388","true","Inhibitor","Inhibition","","Family selective","false","true","","-","","","","-","","","","=","","","",,,
"sodium/potassium-transporting ATPase subunit &alpha;-1","833",,,,,,"",,,,,"","Dog","4726","digoxin",,,,,"178101437","true","Inhibitor","Inhibition","","Family selective","false","false","","pIC50","","6.400000095367432","","IC50","","400.0","","=","","","","12904068",,
"sodium/potassium-transporting ATPase subunit &alpha;-1","833",,"ATP1A1","P05023","ENSG00000163399",,"",,,,,"","Human","4726","digoxin",,,,,"178101437","true","Inhibitor","Inhibition","","Family selective","false","true","","-","","","","-","","","","=","","","",,,
"Solute carrier family 28 member 3","1116",,"SLC28A3","Q9HAS3","ENSG00000197506",,"",,,,,"","Human","8837","compound 16 [PMID: 19097778]",,,,,"252827494","false","Inhibitor","Inhibition","","Not Determined","false","false","","pKi","","5.539999961853027","","Ki","","2880.0","","=","","","","19097778",,
"solute carrier family 60 member 2","3044",,"Mfsd4b4",,"ENSRNOG00000024543",,"",,,,,"","Rat","4285","phloretin",,,,,"178101102","false","Inhibitor","Inhibition","","Not Determined","false","false","","-","","","","-","","","","=","","","","12590146",,
"solute carrier family 60 member 2","3044",,"Mfsd4b4",,"ENSRNOG00000024543",,"",,,,,"","Rat","4757","phlorizin",,,,,"178101467","false","Inhibitor","Inhibition","","Not Determined","false","false","","-","","","","-","","","","=","","","","12590146",,
"solute carrier family 60 member 2","3044",,"Mfsd4b4",,"ENSRNOG00000024543",,"",,,,,"","Rat","4539","urea",,,,,"178101260","false","Inhibitor","Inhibition","","Not Determined","false","false","","-","","","","-","","","","=","","","","26423860",,
"SPNS lysolipid transporter 2, sphingosine-1-phosphate","3048",,"SPNS2","Q8IVW8","ENSG00000183018",,"",,,,,"","Human","12696","SLB1122168",,,,,"483123244","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","7.03000020980835","","IC50","","94.0","","=","","","","37010497",,
"SPNS lysolipid transporter 2, sphingosine-1-phosphate","3048",,"SPNS2","Q8IVW8","ENSG00000183018",,"",,,,,"","Human","12695","SLF1081851",,,,,"483123243","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","5.710000038146973","","IC50","","1930.0","","=","","","","35609189",,
"SPNS lysolipid transporter 2, sphingosine-1-phosphate","3048",,"SPNS2","Q8IVW8","ENSG00000183018",,"",,,,,"","Human","13436","SLF80821178",,,,,"500839846","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","7.289999961853027","","IC50","","51.0","","=","","","",,,
"synaptic vesicle glycoprotein 2A","2634",,"Sv2a","Q02563","ENSRNOG00000021182",,"",,,,,"","Rat","9041","brivaracetam",,,,,"315661126","true","Inhibitor","Inhibition","","Not Determined","false","true","","pIC50","","7.0","","IC50","","100.0","","=","<i>In vitro</i> inhibitory activity against [<sup>3</sup>H](2S)-2-[4-(3-azidophenyl)-2-oxopyrrolidin-1-yl]butanamide binding to levetiracetam binding site, in rat brain homogenate.","","","14736235",,
"synaptic vesicle glycoprotein 2A","2634",,"Sv2a","Q02563","ENSRNOG00000021182",,"",,,,,"","Rat","6826","levetiracetam",,,,,"178103432","true","Inhibitor","Inhibition","","Non-selective","false","true","","pKi","","5.800000190734863","","Ki","","1580.0","","=","","","","8605950",,
"synaptic vesicle glycoprotein 2A","2634",,"Sv2a","Q02563","ENSRNOG00000021182",,"",,,,,"","Rat","6826","levetiracetam",,,,,"178103432","true","Inhibitor","Inhibition","","Not Determined","false","true","","pIC50","","6.099999904632568","","IC50","","794.0","","=","<i>In vitro</i> inhibitory activity against [<sup>3</sup>H](2S)-2-[4-(3-azidophenyl)-2-oxopyrrolidin-1-yl]butanamide binding to levetiracetam binding site, in rat brain homogenate","","","14736235",,
"Thiamine transporter 1","1015",,"SLC19A2","O60779","ENSG00000117479",,"",,,,,"","Human","4628","[<sup>3</sup>H]thiamine",,,,,"178101346","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,"10542220",,
"Thiamine transporter 2","1016",,"SLC19A3","Q9BZV2","ENSG00000135917",,"",,,,,"","Human","4628","[<sup>3</sup>H]thiamine",,,,,"178101346","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,"11731220",,
"Urate anion exchanger 1","1031",,"SLC22A12","Q96S37","ENSG00000197891",,"",,,,,"","Human","11389","dotinurad",,,,,"440816758","true","Inhibitor","Inhibition","","Selective","false","true","","pIC50","","6.400000095367432","","IC50","","400.0","","=","","","","31371478",,
"Urate anion exchanger 1","1031",,"SLC22A12","Q96S37","ENSG00000197891",,"",,,,,"","Human","7673","lesinurad",,,,,"223366008","true","Inhibitor","Inhibition","","Selective","false","false","","-","","","","-","","","","=","","","","20719377",,
"Urate anion exchanger 1","1031",,"SLC22A12","Q96S37","ENSG00000197891",,"",,,,,"","Human","5826","sufinpyrazone",,,,,"178102451","true","Inhibitor","Inhibition","","Selective","false","true","","pIC50","","4.0","","IC50","","100000.0","","=","","","","17325024",,
"Urate anion exchanger 1","1031",,"SLC22A12","Q96S37","ENSG00000197891",,"",,,,,"","Human","9327","verinurad",,,,,"318164846","false","Inhibitor","Inhibition","","Not Determined","false","false","","-","","","","-","","","","=","","","",,,
"Vesicular acetylcholine transporter","1013",,"SLC18A3","Q16572","ENSG00000187714",,"",,,,,"","Human","4768","aminobenzovesamicol",,,,,"178101477","false","Inhibitor","Inhibition",,"Non-selective","false","false",,"pKi","","10.9","","Ki","","0.013","",,,,,"7702637",,
"Vesicular acetylcholine transporter","1013",,"SLC18A3","Q16572","ENSG00000187714",,"",,,,,"","Human","4759","vesamicol",,,,,"178101469","false","Inhibitor","Inhibition",,"Non-selective","false","false",,"pKi","","8.7","","Ki","","2.0","",,,,,"7702637",,
"Vesicular acetylcholine transporter","1013",,"SLC18A3","Q16572","ENSG00000187714",,"",,,,,"","Human","4762","[<sup>123</sup>I]iodobenzovesamicol",,,,,"178101471","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,,,
"Vesicular acetylcholine transporter","1013",,"SLC18A3","Q16572","ENSG00000187714",,"",,,,,"","Human","4758","[<sup>3</sup>H]vesamicol",,,,,"178101468","false","None","None",,"Non-selective","false","false",,"pKd","","8.4","","Kd","","4.1","",,,,,"8910293",,
"Vesicular inhibitory amino acid transporter","1133",,"SLC32A1","Q9H598","ENSG00000101438",,"",,,,,"","Human","4821","vigabatrin",,,,,"178101523","true","Inhibitor","Inhibition",,"Non-selective","false","false",,"pIC50","","2.1","","IC50","","7500000.0","",,,,,"9349821",,
"Vesicular monoamine transporter 1","1011",,"SLC18A1","P54219","ENSG00000036565",,"",,,,,"","Human","88","ketanserin",,,,,"135650453","true","Inhibitor","Inhibition",,"Non-selective","false","false",,"pKi","","5.8","","Ki","","1700.0","",,,,,"8643547",,
"Vesicular monoamine transporter 1","1011",,"SLC18A1","P54219","ENSG00000036565",,"",,,,,"","Human","4823","reserpine",,,,,"178101525","true","Inhibitor","Inhibition",,"Non-selective","false","false",,"pKi","","7.45","","Ki","","34.0","",,,,,"8643547",,
"Vesicular monoamine transporter 1","1011",,"SLC18A1","P54219","ENSG00000036565",,"",,,,,"","Human","4834","tetrabenazine",,,,,"178101536","true","Inhibitor","Inhibition",,"Non-selective","false","false",,"pKi","","4.7","","Ki","","20000.0","",,,,,"8643547",,
"Vesicular monoamine transporter 2","1012",,"SLC18A2","Q05940","ENSG00000165646",,"",,,,,"","Human","8707","deutetrabenazine",,,,,"252827365","true","Inhibitor","Inhibition","","Not Determined","false","true","","-","","","","-","","","","=","","","",,,
"Vesicular monoamine transporter 2","1012",,"SLC18A2","Q05940","ENSG00000165646",,"",,,,,"","Human","88","ketanserin",,,,,"135650453","true","Inhibitor","Inhibition","","Non-selective","false","false","","pKi","","6.300000190734863","","Ki","","540.0","","=","","","","8643547",,
"Vesicular monoamine transporter 2","1012",,"SLC18A2","Q05940","ENSG00000165646",,"",,,,,"","Human","4823","reserpine",,,,,"178101525","true","Inhibitor","Inhibition","","Non-selective","false","true","","pKi","","7.900000095367432","","Ki","","12.0","","=","","","","8643547",,
"Vesicular monoamine transporter 2","1012",,"SLC18A2","Q05940","ENSG00000165646",,"",,,,,"","Human","4608","[<sup>11</sup>C]DTBZ",,,,,"178101328","false","Inhibitor","Inhibition","","Non-selective","false","false","","-","","","","-","","","","=","","","",,,
