# Data version: Dec-2023
# DGIdb version: v.5.0.11
gene_claim_name	gene_category_name	source_db_name	source_db_version
AMHR2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GDF11	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
KCNH3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GNS	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
KLHL36	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
AGT	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
ALDH1L2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
PLXNC1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
LECT1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
ITM2B	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
UGGT1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GYPC	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
PSMB7	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
DERL1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
TLN1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
BPHL	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CLPS	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
FGFBP1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
IL18BP	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
TRPC6	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CGREF1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
EMILIN1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GPR87	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
PLA2G12B	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CILP	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
C1RL	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
LRIG3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
SLC39A5	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
LPAR6	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
TSSK4	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GPR65	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
SLC12A6	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
DPEP3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
OR4D1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
SPACA3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GALNT1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
MEP1B	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
MAPK4	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
SAMD1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
TRPM2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
LMTK3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CACNG8	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GPR32	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
SIGLEC10	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
PTH2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
TINAGL1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
KCNA10	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
PSMA5	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GPR161	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
ATP1B1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
XCL1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
HMCN1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
ECM1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
ADAMTSL4	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
HCN3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
LEFTY2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
WNT9A	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
REG3G	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
FBLN7	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CNGA3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
HSPD1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
ACKR2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
ALDH1L1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
UCN2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
MUC4	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
KLHL8	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CYP4V2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CRHBP	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CXCL14	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
KLHL3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
TTBK1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
TAAR2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
TAAR8	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
VIP	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GPR174	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
LPAR4	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
IL2RG	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
NSDHL	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GNRH1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CRH	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
PSKH2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
RSPO2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
LCN2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
RGR	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
HABP2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
KLHL35	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
HYOU1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
ZP1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
TMEM25	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
SOGA1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GPHA2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
KLHL1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CNDP1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CACNA2D4	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CCL28	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
DST	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
TUBA3E	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
PTH	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
KCNK13	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
SPOCK1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
DMP1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CXCL13	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
TSPAN7	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CDK20	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
KCNS2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CD109	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
NODAL	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
BUB1B	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
C8A	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
TIMP4	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
IL34	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
SVOPL	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GPR153	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
KCNB1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CD1D	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CD1A	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CD1C	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CD1E	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
FCRL4	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
SERPINI1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
NBL1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CES5A	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
PGLYRP3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
SPON2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
PIP	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
LYPD5	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
NPR2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
FCN2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
TOR2A	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
PKN3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
NEK8	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
AZGP1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
PGLYRP2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CCL16	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CCL15-CCL14	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
KLHL10	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
SIGLEC11	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
EMC10	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
NTN3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
FGF19	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
KLHL21	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
MATN1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
FCGR3B	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
BPNT1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
PIGR	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
FCAMR	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
H3F3A	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
BOLA3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
S100A9	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
FAM19A4	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
APOA1BP	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
FSTL1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
NEK10	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
LIPH	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
RHO	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
OTOP1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
AIMP1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CAMP	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CAMKV	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
PRSS12	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
HMGB2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
SCRG1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
ESM1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
ENPP6	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GFM2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
SLC6A18	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GDF9	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GPR85	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
BMPER	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
KCNK5	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
KCNV1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
DEFA5	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GPR146	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CTHRC1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
MAMDC2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CPA6	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
KDM1B	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
WNK2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
NLGN4Y	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
FAT3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
UCMA	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
ENOX2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
RNASE7	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
KCNC2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GPR176	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
SVOP	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
OPN1MW2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
SMPD1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
TPP1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
OR10A5	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
MFAP4	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CLEC3A	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
SERPINB12	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CATSPER2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CACNG2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
TAC3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
BPIFB6	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CCL23	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CDK12	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
LPO	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
KLHL26	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
LALBA	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
LAIR1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
LAIR2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
LY6D	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
SEMA6B	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GGT6	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
KLK13	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CD320	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
ABCA3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
SLC3A2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
ULK4	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
VASN	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
KCNV2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
MLKL	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
KLHL30	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
COL3A1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GFM1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
SFTPB	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
LGALS9	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
SIGLEC7	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
KLK7	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
RSPO1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CXCL11	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
NR0B1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GJB1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
BUB1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GP9	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
NLGN1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
WNT10B	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
TM4SF1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GUSB	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
NLGN2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
ALCAM	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GPR37L1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GYPA	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CRTAP	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CNGB3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CST1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
SERPINB9	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
KCNS3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GPR37	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GPR27	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
KBTBD2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CYTL1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
OR1M1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
OR8B12	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
PLAC1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
SMR3B	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
NETO2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
LRG1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CLCN5	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
SPACA5B	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
SPACA5	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
OR1L8	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GPR34	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
DEFB4A	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
ANGPTL7	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CYP4F22	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
REG3A	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
OR1A1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CXCR6	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
MUCL1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
KLHL6	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
MOS	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
OR4D9	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CES3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
MRGPRF	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
MRGPRD	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GPR151	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
MMRN2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GPR148	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
C1QA	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
NDNF	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GLIPR1L1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
RNASE8	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
PEAK1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
TNFRSF10D	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
XCR1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GPRC6A	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
TAS1R1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
MUC13	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CNP	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
KLHL15	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
TLR10	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
TLR6	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
ATP2A2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
LINGO2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
FGFBP3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
FZD4	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
BTC	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
ZG16	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
PDIK1L	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CATSPER1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
OR10P1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
DPP10	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GPR152	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
NR2F1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
A2M	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
LRRN1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
OR4K5	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
TAC4	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
KBTBD11	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
FIBIN	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
DEAF1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
IFNW1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
DEFB103B	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
OR2B11	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CD163	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CD163L1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
FAM20C	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
PVRL3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
TSSK6	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
SPINK6	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
KCNG2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
TUBAL3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
UCN3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
THBD	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GP5	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CPN2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
ALOXE3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
DAND5	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
FJX1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
KLHL28	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
ALOX15B	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CDH5	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
MRGPRX4	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GPR139	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
OR51E1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
DEFB112	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CCL13	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
FDCSP	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GPR135	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
OR8H3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GPR3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
OR4C16	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
ENPP7	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
P2RY8	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
HIST2H4B	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
KCNA4	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CACNB4	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
OTOL1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
KCNK4	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
NXPH3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
OR2V2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GALR2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
IGIP	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GRID1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
OR2T29	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GGTLC3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GAS6	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
FREM3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GPR19	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
OR2T34	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
PMCH	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
UTP11L	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
DGCR6	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
FAM19A1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GPR1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
EMILIN3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
OLFML1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GPR39	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
ARSI	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
SDR42E2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
KCNH8	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
NPB	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CNTN2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
LRTOMT	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
GPR173	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
DEFB108B	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
MRGPRE	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CCR10	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
NELL2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
APOO	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
SDR42E1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
SEMA4B	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
FLRT2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
PPIL6	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
NOTUM	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CDK10	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
ROR1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
PDE6G	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
NTF3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
LYG2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
EVI2B	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
RTN4RL1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
BPIFB3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
BPIFB4	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
THBS2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CYP4X1	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
CD300E	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
BTN3A2	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
DEFB107A	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
DEFB105B	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
LILRB4	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
QRFPR	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
P2RY4	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
ZACN	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
DEFB106B	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
FPR3	DRUGGABLE GENOME	HingoraniCasas	31-May-2017
